SITE;DATE;ZONE;FROM;TO;VALUE;latWGS84;loWGS84;Aangemaakt op
VES01;22/4/2012;A;10:0;10:15;31;;;08/07/2016
VES01;22/4/2012;A;10:15;10:30;28;;;08/07/2016
VES01;22/4/2012;A;10:30;10:45;21;;;08/07/2016
VES01;22/4/2012;A;10:45;11:0;34;;;08/07/2016
VES01;22/4/2012;A;11:0;11:15;36;;;08/07/2016
VES01;22/4/2012;A;11:15;11:30;32;;;08/07/2016
VES01;22/4/2012;A;11:30;11:45;36;;;08/07/2016
VES01;22/4/2012;A;11:45;12:0;21;;;08/07/2016
VES01;22/4/2012;A;12:0;12:15;27;;;08/07/2016
VES01;22/4/2012;A;12:15;12:30;22;;;08/07/2016
VES01;22/4/2012;A;12:30;12:45;30;;;08/07/2016
VES01;22/4/2012;A;12:45;13:0;21;;;08/07/2016
VES01;22/4/2012;A;13:0;13:15;22;;;08/07/2016
VES01;22/4/2012;A;13:15;13:30;22;;;08/07/2016
VES01;22/4/2012;A;13:30;13:45;42;;;08/07/2016
VES01;22/4/2012;A;13:45;14:0;32;;;08/07/2016
VES01;22/4/2012;A;14:0;14:15;30;;;08/07/2016
VES01;22/4/2012;A;14:15;14:30;28;;;08/07/2016
VES01;22/4/2012;A;14:30;14:45;34;;;08/07/2016
VES01;22/4/2012;A;14:45;15:0;30;;;08/07/2016
VES01;22/4/2012;A;15:0;15:15;30;;;08/07/2016
VES01;22/4/2012;A;15:15;15:30;33;;;08/07/2016
VES01;22/4/2012;A;15:30;15:45;21;;;08/07/2016
VES01;22/4/2012;A;15:45;16:0;32;;;08/07/2016
VES01;22/4/2012;A;16:0;16:15;29;;;08/07/2016
VES01;22/4/2012;A;16:15;16:30;28;;;08/07/2016
VES01;22/4/2012;A;16:30;16:45;25;;;08/07/2016
VES01;22/4/2012;A;16:45;17:0;35;;;08/07/2016
VES01;22/4/2012;A;17:0;17:15;28;;;08/07/2016
VES01;22/4/2012;A;17:15;17:30;20;;;08/07/2016
VES01;22/4/2012;A;17:30;17:45;30;;;08/07/2016
VES01;22/4/2012;A;17:45;18:0;19;;;08/07/2016
VES01;22/4/2012;A;18:0;18:15;22;;;08/07/2016
VES01;22/4/2012;A;18:15;18:30;27;;;08/07/2016
VES01;22/4/2012;A;18:30;18:45;22;;;08/07/2016
VES01;22/4/2012;A;18:45;19:0;26;;;08/07/2016
VES01;22/4/2012;A;19:0;19:15;19;;;08/07/2016
VES01;22/4/2012;A;19:15;19:30;12;;;08/07/2016
VES01;22/4/2012;A;19:30;19:45;23;;;08/07/2016
VES01;22/4/2012;A;19:45;20:0;22;;;08/07/2016
VES01;22/4/2012;A;20:0;20:15;21;;;08/07/2016
VES01;22/4/2012;A;20:15;20:30;16;;;08/07/2016
VES01;22/4/2012;A;20:30;20:45;13;;;08/07/2016
VES01;22/4/2012;A;20:45;21:0;23;;;08/07/2016
VES01;22/4/2012;A;21:0;21:15;12;;;08/07/2016
VES01;22/4/2012;A;21:15;21:30;17;;;08/07/2016
VES01;22/4/2012;A;21:30;21:45;15;;;08/07/2016
VES01;22/4/2012;A;21:45;22:0;13;;;08/07/2016
VES01;22/4/2012;A;22:0;22:15;6;;;08/07/2016
VES01;22/4/2012;A;22:15;22:30;10;;;08/07/2016
VES01;22/4/2012;A;22:30;22:45;6;;;08/07/2016
VES01;22/4/2012;A;22:45;23:0;4;;;08/07/2016
VES01;22/4/2012;A;23:0;23:15;8;;;08/07/2016
VES01;22/4/2012;A;23:15;23:30;4;;;08/07/2016
VES01;22/4/2012;A;23:30;23:45;3;;;08/07/2016
VES01;22/4/2012;A;23:45;0:0;6;;;08/07/2016
VES01;22/4/2012;Lic 50-60;1:45;2:0;1;;;08/07/2016
VES01;22/4/2012;Lic 50-60;4:15;4:30;1;;;08/07/2016
VES01;22/4/2012;Lic 50-60;12:0;12:15;1;;;08/07/2016
VES01;22/4/2012;Lic 50-60;12:45;13:0;1;;;08/07/2016
VES01;22/4/2012;Lic 50-60;15:0;15:15;1;;;08/07/2016
VES01;22/4/2012;Lic 40-50;0:0;0:15;1;;;08/07/2016
VES01;22/4/2012;Lic 40-50;1:15;1:30;1;;;08/07/2016
VES01;22/4/2012;Lic 40-50;3:0;3:15;1;;;08/07/2016
VES01;22/4/2012;Lic 40-50;3:15;3:30;1;;;08/07/2016
VES01;22/4/2012;Lic 40-50;6:45;7:0;2;;;08/07/2016
VES01;22/4/2012;Lic 40-50;8:30;8:45;1;;;08/07/2016
VES01;22/4/2012;Lic 40-50;9:0;9:15;1;;;08/07/2016
VES01;22/4/2012;Lic 40-50;9:30;9:45;2;;;08/07/2016
VES01;22/4/2012;Lic 40-50;9:45;10:0;1;;;08/07/2016
VES01;22/4/2012;Lic 40-50;10:0;10:15;1;;;08/07/2016
VES01;22/4/2012;Lic 40-50;10:45;11:0;1;;;08/07/2016
VES01;22/4/2012;Lic 40-50;11:15;11:30;1;;;08/07/2016
VES01;22/4/2012;Lic 40-50;11:30;11:45;1;;;08/07/2016
VES01;22/4/2012;Lic 40-50;11:45;12:0;1;;;08/07/2016
VES01;22/4/2012;Lic 40-50;12:15;12:30;2;;;08/07/2016
VES01;22/4/2012;Lic 40-50;12:30;12:45;1;;;08/07/2016
VES01;22/4/2012;Lic 40-50;12:45;13:0;1;;;08/07/2016
VES01;22/4/2012;Lic 40-50;13:15;13:30;1;;;08/07/2016
VES01;22/4/2012;Lic 40-50;13:30;13:45;4;;;08/07/2016
VES01;22/4/2012;Lic 40-50;13:45;14:0;2;;;08/07/2016
VES01;22/4/2012;Lic 40-50;14:30;14:45;2;;;08/07/2016
VES01;22/4/2012;Lic 40-50;15:0;15:15;2;;;08/07/2016
VES01;22/4/2012;Lic 40-50;15:45;16:0;2;;;08/07/2016
VES01;22/4/2012;Lic 40-50;16:0;16:15;1;;;08/07/2016
VES01;22/4/2012;Lic 40-50;16:30;16:45;2;;;08/07/2016
VES01;22/4/2012;Lic 40-50;17:15;17:30;1;;;08/07/2016
VES01;22/4/2012;Lic 40-50;18:0;18:15;1;;;08/07/2016
VES01;22/4/2012;Lic 40-50;18:15;18:30;2;;;08/07/2016
VES01;22/4/2012;Lic 40-50;18:45;19:0;1;;;08/07/2016
VES01;22/4/2012;Lic 40-50;19:15;19:30;2;;;08/07/2016
VES01;22/4/2012;Lic 40-50;19:30;19:45;2;;;08/07/2016
VES01;22/4/2012;Lic 40-50;19:45;20:0;1;;;08/07/2016
VES01;22/4/2012;Lic 40-50;20:0;20:15;1;;;08/07/2016
VES01;22/4/2012;Lic 40-50;20:30;20:45;1;;;08/07/2016
VES01;22/4/2012;Lic 40-50;21:0;21:15;3;;;08/07/2016
VES01;22/4/2012;Lic 40-50;21:15;21:30;2;;;08/07/2016
VES01;22/4/2012;Lic 40-50;21:30;21:45;1;;;08/07/2016
VES01;22/4/2012;Lic 40-50;21:45;22:0;1;;;08/07/2016
VES01;22/4/2012;Lic 30-40;0:0;0:15;2;;;08/07/2016
VES01;22/4/2012;Lic 30-40;0:15;0:30;2;;;08/07/2016
VES01;22/4/2012;Lic 30-40;0:30;0:45;3;;;08/07/2016
VES01;22/4/2012;Lic 30-40;0:45;1:0;1;;;08/07/2016
VES01;22/4/2012;Lic 30-40;1:0;1:15;4;;;08/07/2016
VES01;22/4/2012;Lic 30-40;1:15;1:30;2;;;08/07/2016
VES01;22/4/2012;Lic 30-40;1:30;1:45;4;;;08/07/2016
VES01;22/4/2012;Lic 30-40;1:45;2:0;1;;;08/07/2016
VES01;22/4/2012;Lic 30-40;2:0;2:15;1;;;08/07/2016
VES01;22/4/2012;Lic 30-40;3:0;3:15;2;;;08/07/2016
VES01;22/4/2012;Lic 30-40;3:15;3:30;2;;;08/07/2016
VES01;22/4/2012;Lic 30-40;3:45;4:0;2;;;08/07/2016
VES01;22/4/2012;Lic 30-40;4:0;4:15;1;;;08/07/2016
VES01;22/4/2012;Lic 30-40;4:15;4:30;2;;;08/07/2016
VES01;22/4/2012;Lic 30-40;4:30;4:45;1;;;08/07/2016
VES01;22/4/2012;Lic 30-40;5:15;5:30;2;;;08/07/2016
VES01;22/4/2012;Lic 30-40;5:30;5:45;4;;;08/07/2016
VES01;22/4/2012;Lic 30-40;5:45;6:0;1;;;08/07/2016
VES01;22/4/2012;Lic 30-40;6:0;6:15;1;;;08/07/2016
VES01;22/4/2012;Lic 30-40;6:15;6:30;3;;;08/07/2016
VES01;22/4/2012;Lic 30-40;6:30;6:45;4;;;08/07/2016
VES01;22/4/2012;Lic 30-40;6:45;7:0;1;;;08/07/2016
VES01;22/4/2012;Lic 30-40;7:0;7:15;8;;;08/07/2016
VES01;22/4/2012;Lic 30-40;7:15;7:30;6;;;08/07/2016
VES01;22/4/2012;Lic 30-40;7:30;7:45;6;;;08/07/2016
VES01;22/4/2012;Lic 30-40;7:45;8:0;7;;;08/07/2016
VES01;22/4/2012;Lic 30-40;8:0;8:15;8;;;08/07/2016
VES01;22/4/2012;Lic 30-40;8:15;8:30;8;;;08/07/2016
VES01;22/4/2012;Lic 30-40;8:30;8:45;8;;;08/07/2016
VES01;22/4/2012;Lic 30-40;8:45;9:0;11;;;08/07/2016
VES01;22/4/2012;Lic 30-40;9:0;9:15;5;;;08/07/2016
VES01;22/4/2012;Lic 30-40;9:15;9:30;12;;;08/07/2016
VES01;22/4/2012;Lic 30-40;9:30;9:45;13;;;08/07/2016
VES01;22/4/2012;Lic 30-40;9:45;10:0;5;;;08/07/2016
VES01;22/4/2012;Lic 30-40;10:0;10:15;15;;;08/07/2016
VES01;22/4/2012;Lic 30-40;10:15;10:30;8;;;08/07/2016
VES01;22/4/2012;Lic 30-40;10:30;10:45;10;;;08/07/2016
VES01;22/4/2012;Lic 30-40;10:45;11:0;16;;;08/07/2016
VES01;22/4/2012;Lic 30-40;11:0;11:15;18;;;08/07/2016
VES01;22/4/2012;Lic 30-40;11:15;11:30;18;;;08/07/2016
VES01;22/4/2012;Lic 30-40;11:30;11:45;17;;;08/07/2016
VES01;22/4/2012;Lic 30-40;11:45;12:0;14;;;08/07/2016
VES01;22/4/2012;Lic 30-40;12:0;12:15;17;;;08/07/2016
VES01;22/4/2012;Lic 30-40;12:15;12:30;10;;;08/07/2016
VES01;22/4/2012;Lic 30-40;12:30;12:45;17;;;08/07/2016
VES01;22/4/2012;Lic 30-40;12:45;13:0;11;;;08/07/2016
VES01;22/4/2012;Lic 30-40;13:0;13:15;11;;;08/07/2016
VES01;22/4/2012;Lic 30-40;13:15;13:30;16;;;08/07/2016
VES01;22/4/2012;Lic 30-40;13:30;13:45;23;;;08/07/2016
VES01;22/4/2012;Lic 30-40;13:45;14:0;13;;;08/07/2016
VES01;22/4/2012;Lic 30-40;14:0;14:15;14;;;08/07/2016
VES01;22/4/2012;Lic 30-40;14:15;14:30;13;;;08/07/2016
VES01;22/4/2012;Lic 30-40;14:30;14:45;17;;;08/07/2016
VES01;22/4/2012;Lic 30-40;14:45;15:0;14;;;08/07/2016
VES01;22/4/2012;Lic 30-40;15:0;15:15;13;;;08/07/2016
VES01;22/4/2012;Lic 30-40;15:15;15:30;10;;;08/07/2016
VES01;22/4/2012;Lic 30-40;15:30;15:45;11;;;08/07/2016
VES01;22/4/2012;Lic 30-40;15:45;16:0;20;;;08/07/2016
VES01;22/4/2012;Lic 30-40;16:0;16:15;11;;;08/07/2016
VES01;22/4/2012;Lic 30-40;16:15;16:30;18;;;08/07/2016
VES01;22/4/2012;Lic 30-40;16:30;16:45;14;;;08/07/2016
VES01;22/4/2012;Lic 30-40;16:45;17:0;21;;;08/07/2016
VES01;22/4/2012;Lic 30-40;17:0;17:15;15;;;08/07/2016
VES01;22/4/2012;Lic 30-40;17:15;17:30;10;;;08/07/2016
VES01;22/4/2012;Lic 30-40;17:30;17:45;14;;;08/07/2016
VES01;22/4/2012;Lic 30-40;17:45;18:0;11;;;08/07/2016
VES01;22/4/2012;Lic 30-40;18:0;18:15;7;;;08/07/2016
VES01;22/4/2012;Lic 30-40;18:15;18:30;9;;;08/07/2016
VES01;22/4/2012;Lic 30-40;18:30;18:45;10;;;08/07/2016
VES01;22/4/2012;Lic 30-40;18:45;19:0;8;;;08/07/2016
VES01;22/4/2012;Lic 30-40;19:0;19:15;11;;;08/07/2016
VES01;22/4/2012;Lic 30-40;19:15;19:30;8;;;08/07/2016
VES01;22/4/2012;Lic 30-40;19:30;19:45;9;;;08/07/2016
VES01;22/4/2012;Lic 30-40;19:45;20:0;9;;;08/07/2016
VES01;22/4/2012;Lic 30-40;20:0;20:15;12;;;08/07/2016
VES01;22/4/2012;Lic 30-40;20:15;20:30;11;;;08/07/2016
VES01;22/4/2012;Lic 30-40;20:30;20:45;9;;;08/07/2016
VES01;22/4/2012;Lic 30-40;20:45;21:0;7;;;08/07/2016
VES01;22/4/2012;Lic 30-40;21:0;21:15;4;;;08/07/2016
VES01;22/4/2012;Lic 30-40;21:15;21:30;7;;;08/07/2016
VES01;22/4/2012;Lic 30-40;21:30;21:45;8;;;08/07/2016
VES01;22/4/2012;Lic 30-40;21:45;22:0;8;;;08/07/2016
VES01;22/4/2012;Lic 30-40;22:0;22:15;4;;;08/07/2016
VES01;22/4/2012;Lic 30-40;22:15;22:30;9;;;08/07/2016
VES01;22/4/2012;Lic 30-40;22:30;22:45;2;;;08/07/2016
VES01;22/4/2012;Lic 30-40;22:45;23:0;1;;;08/07/2016
VES01;22/4/2012;Lic 30-40;23:0;23:15;5;;;08/07/2016
VES01;22/4/2012;Lic 30-40;23:30;23:45;2;;;08/07/2016
VES01;22/4/2012;Lic 30-40;23:45;0:0;5;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;0:0;0:15;3;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;0:15;0:30;3;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;0:30;0:45;2;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;0:45;1:0;4;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;1:0;1:15;2;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;1:15;1:30;1;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;1:45;2:0;1;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;2:0;2:15;1;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;2:15;2:30;1;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;2:30;2:45;1;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;2:45;3:0;1;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;3:0;3:15;1;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;4:30;4:45;1;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;5:30;5:45;2;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;5:45;6:0;3;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;6:0;6:15;1;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;6:15;6:30;1;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;6:30;6:45;4;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;6:45;7:0;2;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;7:15;7:30;3;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;7:30;7:45;1;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;7:45;8:0;6;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;8:0;8:15;3;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;8:15;8:30;6;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;8:30;8:45;6;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;8:45;9:0;6;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;9:0;9:15;17;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;9:15;9:30;8;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;9:30;9:45;12;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;9:45;10:0;15;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;10:0;10:15;14;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;10:15;10:30;20;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;10:30;10:45;11;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;10:45;11:0;17;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;11:0;11:15;18;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;11:15;11:30;13;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;11:30;11:45;17;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;11:45;12:0;5;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;12:0;12:15;7;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;12:15;12:30;10;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;12:30;12:45;11;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;12:45;13:0;7;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;13:0;13:15;10;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;13:15;13:30;5;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;13:30;13:45;15;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;13:45;14:0;17;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;14:0;14:15;16;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;14:15;14:30;16;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;14:30;14:45;16;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;14:45;15:0;15;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;15:0;15:15;12;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;15:15;15:30;23;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;15:30;15:45;10;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;15:45;16:0;9;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;16:0;16:15;15;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;16:15;16:30;8;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;16:30;16:45;9;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;16:45;17:0;12;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;17:0;17:15;12;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;17:15;17:30;9;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;17:30;17:45;16;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;17:45;18:0;8;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;18:0;18:15;15;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;18:15;18:30;17;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;18:30;18:45;12;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;18:45;19:0;17;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;19:0;19:15;8;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;19:15;19:30;2;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;19:30;19:45;13;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;19:45;20:0;12;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;20:0;20:15;8;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;20:15;20:30;4;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;20:30;20:45;3;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;20:45;21:0;15;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;21:0;21:15;5;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;21:15;21:30;8;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;21:30;21:45;4;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;21:45;22:0;4;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;22:0;22:15;2;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;22:15;22:30;1;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;22:30;22:45;4;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;22:45;23:0;3;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;23:0;23:15;3;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;23:15;23:30;4;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;23:30;23:45;1;;;08/07/2016
VES01;22/4/2012;Lic <=30kmu ;23:45;0:0;1;;;08/07/2016
VES01;22/4/2012;Med 30-40;6:45;7:0;1;;;08/07/2016
VES01;22/4/2012;Med 30-40;13:0;13:15;1;;;08/07/2016
VES01;22/4/2012;Med <=30kmu ;10:0;10:15;1;;;08/07/2016
VES01;22/4/2012;Med <=30kmu ;11:45;12:0;1;;;08/07/2016
VES01;22/4/2012;Med <=30kmu ;15:0;15:15;1;;;08/07/2016
VES01;22/4/2012;Med <=30kmu ;20:45;21:0;1;;;08/07/2016
VES01;22/4/2012;Zwa 30-40;12:0;12:15;1;;;08/07/2016
VES01;22/4/2012;Zwa <=30kmu ;16:0;16:15;1;;;08/07/2016
VES01;22/4/2012;Zwa <=30kmu ;16:15;16:30;1;;;08/07/2016
VES01;22/4/2012;Zwa <=30kmu ;16:45;17:0;1;;;08/07/2016
VES01;22/4/2012;V;0:0;0:15;34;;;08/07/2016
VES01;22/4/2012;V;0:15;0:30;32;;;08/07/2016
VES01;22/4/2012;V;0:30;0:45;35;;;08/07/2016
VES01;22/4/2012;V;0:45;1:0;29;;;08/07/2016
VES01;22/4/2012;V;1:0;1:15;36;;;08/07/2016
VES01;22/4/2012;V;1:15;1:30;36;;;08/07/2016
VES01;22/4/2012;V;1:30;1:45;36;;;08/07/2016
VES01;22/4/2012;V;1:45;2:0;37;;;08/07/2016
VES01;22/4/2012;V;2:0;2:15;27;;;08/07/2016
VES01;22/4/2012;V;2:15;2:30;5;;;08/07/2016
VES01;22/4/2012;V;2:30;2:45;5;;;08/07/2016
VES01;22/4/2012;V;2:45;3:0;5;;;08/07/2016
VES01;22/4/2012;V;3:0;3:15;29;;;08/07/2016
VES01;22/4/2012;V;3:15;3:30;31;;;08/07/2016
VES01;22/4/2012;V;3:45;4:0;31;;;08/07/2016
VES01;22/4/2012;V;4:0;4:15;5;;;08/07/2016
VES01;22/4/2012;V;4:15;4:30;32;;;08/07/2016
VES01;22/4/2012;V;4:30;4:45;27;;;08/07/2016
VES01;22/4/2012;V;5:15;5:30;31;;;08/07/2016
VES01;22/4/2012;V;5:30;5:45;33;;;08/07/2016
VES01;22/4/2012;V;5:45;6:0;30;;;08/07/2016
VES01;22/4/2012;V;6:0;6:15;29;;;08/07/2016
VES01;22/4/2012;V;6:15;6:30;34;;;08/07/2016
VES01;22/4/2012;V;6:30;6:45;35;;;08/07/2016
VES01;22/4/2012;V;6:45;7:0;36;;;08/07/2016
VES01;22/4/2012;V;7:0;7:15;36;;;08/07/2016
VES01;22/4/2012;V;7:15;7:30;34;;;08/07/2016
VES01;22/4/2012;V;7:30;7:45;36;;;08/07/2016
VES01;22/4/2012;V;7:45;8:0;36;;;08/07/2016
VES01;22/4/2012;V;8:0;8:15;37;;;08/07/2016
VES01;22/4/2012;V;8:15;8:30;34;;;08/07/2016
VES01;22/4/2012;V;8:30;8:45;38;;;08/07/2016
VES01;22/4/2012;V;8:45;9:0;34;;;08/07/2016
VES01;22/4/2012;V;9:0;9:15;35;;;08/07/2016
VES01;22/4/2012;V;9:15;9:30;34;;;08/07/2016
VES01;22/4/2012;V;9:30;9:45;33;;;08/07/2016
VES01;22/4/2012;V;9:45;10:0;33;;;08/07/2016
VES01;22/4/2012;V;10:0;10:15;34;;;08/07/2016
VES01;22/4/2012;V;10:15;10:30;33;;;08/07/2016
VES01;22/4/2012;V;10:30;10:45;34;;;08/07/2016
VES01;22/4/2012;V;10:45;11:0;33;;;08/07/2016
VES01;22/4/2012;V;11:0;11:15;34;;;08/07/2016
VES01;22/4/2012;V;11:15;11:30;35;;;08/07/2016
VES01;22/4/2012;V;11:30;11:45;35;;;08/07/2016
VES01;22/4/2012;V;11:45;12:0;36;;;08/07/2016
VES01;22/4/2012;V;12:0;12:15;36;;;08/07/2016
VES01;22/4/2012;V;12:15;12:30;37;;;08/07/2016
VES01;22/4/2012;V;12:30;12:45;35;;;08/07/2016
VES01;22/4/2012;V;12:45;13:0;36;;;08/07/2016
VES01;22/4/2012;V;13:0;13:15;36;;;08/07/2016
VES01;22/4/2012;V;13:15;13:30;37;;;08/07/2016
VES01;22/4/2012;V;13:30;13:45;37;;;08/07/2016
VES01;22/4/2012;V;13:45;14:0;37;;;08/07/2016
VES01;22/4/2012;V;14:0;14:15;34;;;08/07/2016
VES01;22/4/2012;V;14:15;14:30;34;;;08/07/2016
VES01;22/4/2012;V;14:30;14:45;35;;;08/07/2016
VES01;22/4/2012;V;14:45;15:0;36;;;08/07/2016
VES01;22/4/2012;V;15:0;15:15;36;;;08/07/2016
VES01;22/4/2012;V;15:15;15:30;33;;;08/07/2016
VES01;22/4/2012;V;15:30;15:45;34;;;08/07/2016
VES01;22/4/2012;V;15:45;16:0;37;;;08/07/2016
VES01;22/4/2012;V;16:0;16:15;35;;;08/07/2016
VES01;22/4/2012;V;16:15;16:30;38;;;08/07/2016
VES01;22/4/2012;V;16:30;16:45;35;;;08/07/2016
VES01;22/4/2012;V;16:45;17:0;37;;;08/07/2016
VES01;22/4/2012;V;17:0;17:15;34;;;08/07/2016
VES01;22/4/2012;V;17:15;17:30;37;;;08/07/2016
VES01;22/4/2012;V;17:30;17:45;38;;;08/07/2016
VES01;22/4/2012;V;17:45;18:0;33;;;08/07/2016
VES01;22/4/2012;V;18:0;18:15;33;;;08/07/2016
VES01;22/4/2012;V;18:15;18:30;34;;;08/07/2016
VES01;22/4/2012;V;18:30;18:45;33;;;08/07/2016
VES01;22/4/2012;V;18:45;19:0;34;;;08/07/2016
VES01;22/4/2012;V;19:0;19:15;34;;;08/07/2016
VES01;22/4/2012;V;19:15;19:30;35;;;08/07/2016
VES01;22/4/2012;V;19:30;19:45;36;;;08/07/2016
VES01;22/4/2012;V;19:45;20:0;35;;;08/07/2016
VES01;22/4/2012;V;20:0;20:15;36;;;08/07/2016
VES01;22/4/2012;V;20:15;20:30;36;;;08/07/2016
VES01;22/4/2012;V;20:30;20:45;37;;;08/07/2016
VES01;22/4/2012;V;20:45;21:0;32;;;08/07/2016
VES01;22/4/2012;V;21:0;21:15;34;;;08/07/2016
VES01;22/4/2012;V;21:15;21:30;35;;;08/07/2016
VES01;22/4/2012;V;21:30;21:45;35;;;08/07/2016
VES01;22/4/2012;V;21:45;22:0;36;;;08/07/2016
VES01;22/4/2012;V;22:0;22:15;33;;;08/07/2016
VES01;22/4/2012;V;22:15;22:30;34;;;08/07/2016
VES01;22/4/2012;V;22:30;22:45;35;;;08/07/2016
VES01;22/4/2012;V;22:45;23:0;29;;;08/07/2016
VES01;22/4/2012;V;23:0;23:15;34;;;08/07/2016
VES01;22/4/2012;V;23:15;23:30;29;;;08/07/2016
VES01;22/4/2012;V;23:30;23:45;30;;;08/07/2016
VES01;22/4/2012;V;23:45;0:0;34;;;08/07/2016
VES01;22/4/2012;M;0:0;0:15;30;;;08/07/2016
VES01;22/4/2012;M;0:15;0:30;20;;;08/07/2016
VES01;22/4/2012;M;0:30;0:45;25;;;08/07/2016
VES01;22/4/2012;M;0:45;1:0;27;;;08/07/2016
VES01;22/4/2012;M;1:0;1:15;31;;;08/07/2016
VES01;22/4/2012;M;1:15;1:30;33;;;08/07/2016
VES01;22/4/2012;M;1:30;1:45;33;;;08/07/2016
