SITE;DATE;ZONE;FROM;TO;VALUE;latWGS84;loWGS84;Aangemaakt op
RUZ01;20/4/2012;A;11:15;11:30;71;;;08/07/2016
RUZ01;20/4/2012;A;11:30;11:45;188;;;08/07/2016
RUZ01;20/4/2012;A;11:45;12:0;163;;;08/07/2016
RUZ01;20/4/2012;A;12:0;12:15;215;;;08/07/2016
RUZ01;20/4/2012;A;12:15;12:30;174;;;08/07/2016
RUZ01;20/4/2012;A;12:30;12:45;186;;;08/07/2016
RUZ01;20/4/2012;A;12:45;13:0;158;;;08/07/2016
RUZ01;20/4/2012;A;13:0;13:15;158;;;08/07/2016
RUZ01;20/4/2012;A;13:15;13:30;160;;;08/07/2016
RUZ01;20/4/2012;A;13:30;13:45;203;;;08/07/2016
RUZ01;20/4/2012;A;13:45;14:0;194;;;08/07/2016
RUZ01;20/4/2012;A;14:0;14:15;201;;;08/07/2016
RUZ01;20/4/2012;A;14:15;14:30;173;;;08/07/2016
RUZ01;20/4/2012;A;14:30;14:45;182;;;08/07/2016
RUZ01;20/4/2012;A;14:45;15:0;203;;;08/07/2016
RUZ01;20/4/2012;A;15:0;15:15;168;;;08/07/2016
RUZ01;20/4/2012;A;15:15;15:30;207;;;08/07/2016
RUZ01;20/4/2012;A;15:30;15:45;197;;;08/07/2016
RUZ01;20/4/2012;A;15:45;16:0;191;;;08/07/2016
RUZ01;20/4/2012;A;16:0;16:15;214;;;08/07/2016
RUZ01;20/4/2012;A;16:15;16:30;218;;;08/07/2016
RUZ01;20/4/2012;A;16:30;16:45;211;;;08/07/2016
RUZ01;20/4/2012;A;16:45;17:0;197;;;08/07/2016
RUZ01;20/4/2012;A;17:0;17:15;204;;;08/07/2016
RUZ01;20/4/2012;A;17:15;17:30;201;;;08/07/2016
RUZ01;20/4/2012;A;17:30;17:45;201;;;08/07/2016
RUZ01;20/4/2012;A;17:45;18:0;208;;;08/07/2016
RUZ01;20/4/2012;A;18:0;18:15;180;;;08/07/2016
RUZ01;20/4/2012;A;18:15;18:30;199;;;08/07/2016
RUZ01;20/4/2012;A;18:30;18:45;183;;;08/07/2016
RUZ01;20/4/2012;A;18:45;19:0;156;;;08/07/2016
RUZ01;20/4/2012;A;19:0;19:15;182;;;08/07/2016
RUZ01;20/4/2012;A;19:15;19:30;192;;;08/07/2016
RUZ01;20/4/2012;A;19:30;19:45;167;;;08/07/2016
RUZ01;20/4/2012;A;19:45;20:0;169;;;08/07/2016
RUZ01;20/4/2012;A;20:0;20:15;132;;;08/07/2016
RUZ01;20/4/2012;A;20:15;20:30;110;;;08/07/2016
RUZ01;20/4/2012;A;20:30;20:45;102;;;08/07/2016
RUZ01;20/4/2012;A;20:45;21:0;74;;;08/07/2016
RUZ01;20/4/2012;A;21:0;21:15;80;;;08/07/2016
RUZ01;20/4/2012;A;21:15;21:30;68;;;08/07/2016
RUZ01;20/4/2012;A;21:30;21:45;81;;;08/07/2016
RUZ01;20/4/2012;A;21:45;22:0;61;;;08/07/2016
RUZ01;20/4/2012;A;22:0;22:15;62;;;08/07/2016
RUZ01;20/4/2012;A;22:15;22:30;57;;;08/07/2016
RUZ01;20/4/2012;A;22:30;22:45;55;;;08/07/2016
RUZ01;20/4/2012;A;22:45;23:0;54;;;08/07/2016
RUZ01;20/4/2012;A;23:0;23:15;76;;;08/07/2016
RUZ01;20/4/2012;A;23:15;23:30;44;;;08/07/2016
RUZ01;20/4/2012;A;23:30;23:45;47;;;08/07/2016
RUZ01;20/4/2012;A;23:45;0:0;39;;;08/07/2016
RUZ01;20/4/2012;Lic >60kmu;12:30;12:45;1;;;08/07/2016
RUZ01;20/4/2012;Lic >60kmu;13:15;13:30;1;;;08/07/2016
RUZ01;20/4/2012;Lic >60kmu;14:15;14:30;1;;;08/07/2016
RUZ01;20/4/2012;Lic >60kmu;15:0;15:15;1;;;08/07/2016
RUZ01;20/4/2012;Lic >60kmu;19:15;19:30;1;;;08/07/2016
RUZ01;20/4/2012;Lic >60kmu;20:0;20:15;1;;;08/07/2016
RUZ01;20/4/2012;Lic >60kmu;20:15;20:30;2;;;08/07/2016
RUZ01;20/4/2012;Lic >60kmu;20:30;20:45;3;;;08/07/2016
RUZ01;20/4/2012;Lic >60kmu;20:45;21:0;1;;;08/07/2016
RUZ01;20/4/2012;Lic >60kmu;21:30;21:45;1;;;08/07/2016
RUZ01;20/4/2012;Lic >60kmu;22:0;22:15;2;;;08/07/2016
RUZ01;20/4/2012;Lic >60kmu;22:30;22:45;1;;;08/07/2016
RUZ01;20/4/2012;Lic >60kmu;22:45;23:0;1;;;08/07/2016
RUZ01;20/4/2012;Lic >60kmu;23:0;23:15;2;;;08/07/2016
RUZ01;20/4/2012;Lic >60kmu;23:15;23:30;3;;;08/07/2016
RUZ01;20/4/2012;Lic >60kmu;23:30;23:45;3;;;08/07/2016
RUZ01;20/4/2012;Lic >60kmu;23:45;0:0;1;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;11:15;11:30;2;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;11:45;12:0;6;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;12:0;12:15;9;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;12:30;12:45;5;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;12:45;13:0;2;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;13:0;13:15;2;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;13:15;13:30;5;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;13:30;13:45;1;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;13:45;14:0;3;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;14:0;14:15;1;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;14:15;14:30;1;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;14:30;14:45;1;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;14:45;15:0;4;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;15:0;15:15;2;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;15:15;15:30;3;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;15:30;15:45;3;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;15:45;16:0;2;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;16:0;16:15;4;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;16:15;16:30;2;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;16:45;17:0;3;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;17:15;17:30;3;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;17:30;17:45;5;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;17:45;18:0;8;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;18:0;18:15;4;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;18:15;18:30;13;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;18:30;18:45;7;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;18:45;19:0;8;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;19:0;19:15;10;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;19:15;19:30;7;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;19:30;19:45;4;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;19:45;20:0;7;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;20:0;20:15;15;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;20:15;20:30;3;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;20:30;20:45;14;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;20:45;21:0;11;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;21:0;21:15;6;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;21:15;21:30;11;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;21:30;21:45;10;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;21:45;22:0;12;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;22:0;22:15;6;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;22:15;22:30;9;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;22:30;22:45;9;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;22:45;23:0;10;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;23:0;23:15;11;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;23:15;23:30;8;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;23:30;23:45;7;;;08/07/2016
RUZ01;20/4/2012;Lic 50-60;23:45;0:0;6;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;11:15;11:30;27;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;11:30;11:45;51;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;11:45;12:0;86;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;12:0;12:15;100;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;12:15;12:30;39;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;12:30;12:45;59;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;12:45;13:0;47;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;13:0;13:15;64;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;13:15;13:30;43;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;13:30;13:45;22;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;13:45;14:0;48;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;14:0;14:15;60;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;14:15;14:30;64;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;14:30;14:45;61;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;14:45;15:0;56;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;15:0;15:15;46;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;15:15;15:30;47;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;15:30;15:45;35;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;15:45;16:0;55;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;16:0;16:15;27;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;16:15;16:30;44;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;16:30;16:45;19;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;16:45;17:0;24;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;17:0;17:15;4;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;17:15;17:30;42;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;17:30;17:45;42;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;17:45;18:0;73;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;18:0;18:15;83;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;18:15;18:30;82;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;18:30;18:45;99;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;18:45;19:0;112;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;19:0;19:15;113;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;19:15;19:30;96;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;19:30;19:45;96;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;19:45;20:0;107;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;20:0;20:15;80;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;20:15;20:30;81;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;20:30;20:45;50;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;20:45;21:0;42;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;21:0;21:15;56;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;21:15;21:30;49;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;21:30;21:45;47;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;21:45;22:0;40;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;22:0;22:15;43;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;22:15;22:30;33;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;22:30;22:45;34;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;22:45;23:0;30;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;23:0;23:15;47;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;23:15;23:30;26;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;23:30;23:45;29;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;23:45;0:0;26;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;11:15;11:30;25;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;11:30;11:45;43;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;11:45;12:0;43;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;12:0;12:15;72;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;12:15;12:30;37;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;12:30;12:45;87;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;12:45;13:0;53;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;13:0;13:15;54;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;13:15;13:30;72;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;13:30;13:45;65;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;13:45;14:0;100;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;14:0;14:15;84;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;14:15;14:30;68;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;14:30;14:45;82;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;14:45;15:0;105;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;15:0;15:15;68;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;15:15;15:30;85;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;15:30;15:45;98;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;15:45;16:0;89;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;16:0;16:15;101;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;16:15;16:30;106;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;16:30;16:45;56;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;16:45;17:0;69;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;17:0;17:15;43;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;17:15;17:30;79;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;17:30;17:45;106;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;17:45;18:0;102;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;18:0;18:15;66;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;18:15;18:30;78;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;18:30;18:45;51;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;18:45;19:0;28;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;19:0;19:15;42;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;19:15;19:30;70;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;19:30;19:45;46;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;19:45;20:0;41;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;20:0;20:15;24;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;20:15;20:30;12;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;20:30;20:45;26;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;20:45;21:0;13;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;21:0;21:15;16;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;21:15;21:30;2;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;21:30;21:45;16;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;21:45;22:0;6;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;22:0;22:15;5;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;22:15;22:30;11;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;22:30;22:45;7;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;22:45;23:0;10;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;23:0;23:15;13;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;23:15;23:30;6;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;23:30;23:45;4;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;23:45;0:0;2;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;11:15;11:30;7;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;11:30;11:45;63;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;11:45;12:0;3;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;12:0;12:15;6;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;12:15;12:30;73;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;12:30;12:45;17;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;12:45;13:0;28;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;13:0;13:15;16;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;13:15;13:30;19;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;13:30;13:45;88;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;13:45;14:0;24;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;14:0;14:15;32;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;14:15;14:30;19;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;14:30;14:45;19;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;14:45;15:0;10;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;15:0;15:15;29;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;15:15;15:30;46;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;15:30;15:45;39;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;15:45;16:0;32;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;16:0;16:15;58;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;16:15;16:30;51;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;16:30;16:45;114;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;16:45;17:0;77;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;17:0;17:15;119;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;17:15;17:30;54;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;17:30;17:45;26;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;17:45;18:0;10;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;18:0;18:15;13;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;18:15;18:30;8;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;18:30;18:45;12;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;18:45;19:0;5;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;19:0;19:15;5;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;19:15;19:30;6;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;19:30;19:45;12;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;19:45;20:0;6;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;20:0;20:15;6;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;20:15;20:30;4;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;20:30;20:45;3;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;20:45;21:0;2;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;21:0;21:15;1;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;21:15;21:30;2;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;21:30;21:45;4;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;21:45;22:0;2;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;22:15;22:30;1;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;22:30;22:45;3;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;22:45;23:0;1;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;23:15;23:30;1;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;23:30;23:45;3;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;23:45;0:0;1;;;08/07/2016
RUZ01;20/4/2012;Med >60kmu;11:45;12:0;1;;;08/07/2016
RUZ01;20/4/2012;Med 50-60;18:30;18:45;1;;;08/07/2016
RUZ01;20/4/2012;Med 50-60;23:45;0:0;1;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;11:15;11:30;1;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;11:30;11:45;5;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;11:45;12:0;4;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;12:0;12:15;3;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;12:15;12:30;1;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;12:30;12:45;3;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;12:45;13:0;3;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;13:0;13:15;2;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;13:15;13:30;2;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;13:45;14:0;1;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;14:0;14:15;6;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;14:15;14:30;3;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;14:30;14:45;2;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;14:45;15:0;7;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;15:0;15:15;5;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;16:15;16:30;1;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;16:45;17:0;1;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;17:30;17:45;2;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;17:45;18:0;1;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;18:0;18:15;1;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;18:15;18:30;3;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;18:30;18:45;1;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;18:45;19:0;1;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;19:0;19:15;3;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;19:15;19:30;1;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;19:30;19:45;1;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;19:45;20:0;3;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;20:0;20:15;4;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;20:15;20:30;2;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;20:30;20:45;1;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;20:45;21:0;1;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;21:15;21:30;1;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;21:30;21:45;2;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;21:45;22:0;1;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;22:0;22:15;1;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;23:0;23:15;1;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;23:45;0:0;1;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;11:15;11:30;2;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;11:30;11:45;6;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;11:45;12:0;4;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;12:0;12:15;4;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;12:15;12:30;4;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;12:30;12:45;5;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;12:45;13:0;3;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;13:0;13:15;3;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;13:15;13:30;5;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;13:30;13:45;3;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;13:45;14:0;4;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;14:0;14:15;3;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;14:15;14:30;6;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;14:30;14:45;4;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;14:45;15:0;8;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;15:0;15:15;2;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;15:15;15:30;2;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;15:30;15:45;4;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;15:45;16:0;5;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;16:0;16:15;1;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;16:15;16:30;3;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;16:30;16:45;4;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;16:45;17:0;2;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;17:0;17:15;1;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;17:15;17:30;4;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;17:30;17:45;2;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;17:45;18:0;3;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;18:0;18:15;3;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;18:15;18:30;4;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;18:30;18:45;3;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;19:0;19:15;2;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;19:15;19:30;2;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;19:30;19:45;1;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;20:45;21:0;1;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;21:15;21:30;1;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;22:0;22:15;1;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;22:30;22:45;1;;;08/07/2016
RUZ01;20/4/2012;Med <=30kmu ;11:15;11:30;2;;;08/07/2016
RUZ01;20/4/2012;Med <=30kmu ;11:30;11:45;12;;;08/07/2016
RUZ01;20/4/2012;Med <=30kmu ;11:45;12:0;3;;;08/07/2016
RUZ01;20/4/2012;Med <=30kmu ;12:0;12:15;2;;;08/07/2016
RUZ01;20/4/2012;Med <=30kmu ;12:15;12:30;7;;;08/07/2016
RUZ01;20/4/2012;Med <=30kmu ;12:30;12:45;1;;;08/07/2016
RUZ01;20/4/2012;Med <=30kmu ;13:0;13:15;3;;;08/07/2016
RUZ01;20/4/2012;Med <=30kmu ;13:15;13:30;2;;;08/07/2016
RUZ01;20/4/2012;Med <=30kmu ;13:30;13:45;3;;;08/07/2016
RUZ01;20/4/2012;Med <=30kmu ;13:45;14:0;1;;;08/07/2016
