SITE;DATE;ZONE;FROM;TO;VALUE;latWGS84;loWGS84;Aangemaakt op
MAA01;5/11/2012;Lic 50-60;21:45;22:0;3;;;08/07/2016
MAA01;5/11/2012;Lic 50-60;22:0;22:15;4;;;08/07/2016
MAA01;5/11/2012;Lic 50-60;22:15;22:30;5;;;08/07/2016
MAA01;5/11/2012;Lic 50-60;22:30;22:45;4;;;08/07/2016
MAA01;5/11/2012;Lic 50-60;22:45;23:0;1;;;08/07/2016
MAA01;5/11/2012;Lic 50-60;23:0;23:15;2;;;08/07/2016
MAA01;5/11/2012;Lic 50-60;23:15;23:30;1;;;08/07/2016
MAA01;5/11/2012;Lic 50-60;23:30;23:45;1;;;08/07/2016
MAA01;5/11/2012;Lic 50-60;23:45;0:0;2;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;11:30;11:45;6;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;11:45;12:0;9;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;12:0;12:15;6;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;12:15;12:30;11;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;12:30;12:45;11;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;12:45;13:0;15;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;13:0;13:15;13;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;13:15;13:30;14;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;13:30;13:45;17;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;13:45;14:0;11;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;14:0;14:15;8;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;14:15;14:30;10;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;14:30;14:45;16;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;14:45;15:0;10;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;15:0;15:15;13;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;15:15;15:30;7;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;15:30;15:45;16;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;15:45;16:0;6;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;16:0;16:15;12;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;16:15;16:30;2;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;16:30;16:45;5;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;16:45;17:0;9;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;17:0;17:15;12;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;17:15;17:30;9;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;17:30;17:45;15;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;17:45;18:0;10;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;18:0;18:15;14;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;18:15;18:30;5;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;18:30;18:45;9;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;18:45;19:0;11;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;19:0;19:15;18;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;19:15;19:30;7;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;19:30;19:45;14;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;19:45;20:0;20;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;20:0;20:15;19;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;20:15;20:30;9;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;20:30;20:45;13;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;20:45;21:0;10;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;21:0;21:15;7;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;21:15;21:30;11;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;21:30;21:45;10;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;21:45;22:0;6;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;22:0;22:15;5;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;22:15;22:30;9;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;22:30;22:45;5;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;22:45;23:0;4;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;23:0;23:15;9;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;23:15;23:30;2;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;23:30;23:45;3;;;08/07/2016
MAA01;5/11/2012;Lic 40-50;23:45;0:0;1;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;11:30;11:45;14;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;11:45;12:0;23;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;12:0;12:15;20;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;12:15;12:30;27;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;12:30;12:45;25;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;12:45;13:0;13;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;13:0;13:15;21;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;13:15;13:30;22;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;13:30;13:45;24;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;13:45;14:0;14;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;14:0;14:15;19;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;14:15;14:30;24;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;14:30;14:45;28;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;14:45;15:0;25;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;15:0;15:15;15;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;15:15;15:30;18;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;15:30;15:45;24;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;15:45;16:0;24;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;16:0;16:15;15;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;16:15;16:30;18;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;16:30;16:45;12;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;16:45;17:0;15;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;17:0;17:15;22;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;17:15;17:30;10;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;17:30;17:45;22;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;17:45;18:0;23;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;18:0;18:15;29;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;18:15;18:30;18;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;18:30;18:45;22;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;18:45;19:0;16;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;19:0;19:15;11;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;19:15;19:30;13;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;19:30;19:45;18;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;19:45;20:0;17;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;20:0;20:15;24;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;20:15;20:30;13;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;20:30;20:45;6;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;20:45;21:0;10;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;21:0;21:15;8;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;21:15;21:30;5;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;21:30;21:45;7;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;21:45;22:0;8;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;22:0;22:15;1;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;22:15;22:30;14;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;22:30;22:45;3;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;22:45;23:0;1;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;23:0;23:15;2;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;23:30;23:45;2;;;08/07/2016
MAA01;5/11/2012;Lic 30-40;23:45;0:0;2;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;11:30;11:45;17;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;11:45;12:0;47;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;12:0;12:15;28;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;12:15;12:30;12;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;12:30;12:45;28;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;12:45;13:0;21;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;13:0;13:15;36;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;13:15;13:30;26;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;13:30;13:45;22;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;13:45;14:0;38;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;14:0;14:15;26;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;14:15;14:30;18;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;14:30;14:45;16;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;14:45;15:0;28;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;15:0;15:15;28;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;15:15;15:30;20;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;15:30;15:45;25;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;15:45;16:0;29;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;16:0;16:15;28;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;16:15;16:30;46;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;16:30;16:45;47;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;16:45;17:0;47;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;17:0;17:15;36;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;17:15;17:30;36;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;17:30;17:45;21;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;17:45;18:0;24;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;18:0;18:15;32;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;18:15;18:30;31;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;18:30;18:45;23;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;18:45;19:0;19;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;19:0;19:15;16;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;19:15;19:30;25;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;19:30;19:45;8;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;19:45;20:0;5;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;20:0;20:15;4;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;20:15;20:30;4;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;20:30;20:45;1;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;20:45;21:0;3;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;21:0;21:15;2;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;21:15;21:30;7;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;21:30;21:45;3;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;21:45;22:0;4;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;22:0;22:15;1;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;22:15;22:30;4;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;22:30;22:45;1;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;22:45;23:0;2;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;23:0;23:15;1;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;23:15;23:30;1;;;08/07/2016
MAA01;5/11/2012;Lic <=30kmu ;23:30;23:45;1;;;08/07/2016
MAA01;5/11/2012;Med >60kmu;12:45;13:0;1;;;08/07/2016
MAA01;5/11/2012;Med >60kmu;13:45;14:0;1;;;08/07/2016
MAA01;5/11/2012;Med 50-60;13:0;13:15;1;;;08/07/2016
MAA01;5/11/2012;Med 50-60;14:30;14:45;1;;;08/07/2016
MAA01;5/11/2012;Med 50-60;15:45;16:0;1;;;08/07/2016
MAA01;5/11/2012;Med 50-60;22:45;23:0;1;;;08/07/2016
MAA01;5/11/2012;Med 40-50;12:0;12:15;1;;;08/07/2016
MAA01;5/11/2012;Med 40-50;12:15;12:30;1;;;08/07/2016
MAA01;5/11/2012;Med 40-50;12:30;12:45;1;;;08/07/2016
MAA01;5/11/2012;Med 40-50;13:0;13:15;2;;;08/07/2016
MAA01;5/11/2012;Med 40-50;13:15;13:30;2;;;08/07/2016
MAA01;5/11/2012;Med 40-50;14:15;14:30;1;;;08/07/2016
MAA01;5/11/2012;Med 40-50;14:30;14:45;1;;;08/07/2016
MAA01;5/11/2012;Med 40-50;14:45;15:0;1;;;08/07/2016
MAA01;5/11/2012;Med 40-50;15:15;15:30;1;;;08/07/2016
MAA01;5/11/2012;Med 40-50;15:30;15:45;1;;;08/07/2016
MAA01;5/11/2012;Med 40-50;15:45;16:0;2;;;08/07/2016
MAA01;5/11/2012;Med 40-50;16:0;16:15;1;;;08/07/2016
MAA01;5/11/2012;Med 40-50;17:30;17:45;1;;;08/07/2016
MAA01;5/11/2012;Med 40-50;17:45;18:0;3;;;08/07/2016
MAA01;5/11/2012;Med 40-50;18:0;18:15;1;;;08/07/2016
MAA01;5/11/2012;Med 40-50;18:15;18:30;1;;;08/07/2016
MAA01;5/11/2012;Med 40-50;18:30;18:45;1;;;08/07/2016
MAA01;5/11/2012;Med 40-50;18:45;19:0;1;;;08/07/2016
MAA01;5/11/2012;Med 40-50;20:15;20:30;3;;;08/07/2016
MAA01;5/11/2012;Med 30-40;11:45;12:0;2;;;08/07/2016
MAA01;5/11/2012;Med 30-40;12:0;12:15;4;;;08/07/2016
MAA01;5/11/2012;Med 30-40;12:15;12:30;2;;;08/07/2016
MAA01;5/11/2012;Med 30-40;12:30;12:45;1;;;08/07/2016
MAA01;5/11/2012;Med 30-40;13:0;13:15;4;;;08/07/2016
MAA01;5/11/2012;Med 30-40;13:15;13:30;1;;;08/07/2016
MAA01;5/11/2012;Med 30-40;13:30;13:45;5;;;08/07/2016
MAA01;5/11/2012;Med 30-40;13:45;14:0;2;;;08/07/2016
MAA01;5/11/2012;Med 30-40;14:0;14:15;3;;;08/07/2016
MAA01;5/11/2012;Med 30-40;14:15;14:30;6;;;08/07/2016
MAA01;5/11/2012;Med 30-40;14:30;14:45;3;;;08/07/2016
MAA01;5/11/2012;Med 30-40;14:45;15:0;2;;;08/07/2016
MAA01;5/11/2012;Med 30-40;15:0;15:15;3;;;08/07/2016
MAA01;5/11/2012;Med 30-40;15:15;15:30;5;;;08/07/2016
MAA01;5/11/2012;Med 30-40;15:30;15:45;3;;;08/07/2016
MAA01;5/11/2012;Med 30-40;15:45;16:0;6;;;08/07/2016
MAA01;5/11/2012;Med 30-40;16:0;16:15;1;;;08/07/2016
MAA01;5/11/2012;Med 30-40;16:15;16:30;3;;;08/07/2016
MAA01;5/11/2012;Med 30-40;16:30;16:45;1;;;08/07/2016
MAA01;5/11/2012;Med 30-40;16:45;17:0;2;;;08/07/2016
MAA01;5/11/2012;Med 30-40;17:0;17:15;1;;;08/07/2016
MAA01;5/11/2012;Med 30-40;17:15;17:30;3;;;08/07/2016
MAA01;5/11/2012;Med 30-40;17:30;17:45;1;;;08/07/2016
MAA01;5/11/2012;Med 30-40;17:45;18:0;3;;;08/07/2016
MAA01;5/11/2012;Med 30-40;18:0;18:15;2;;;08/07/2016
MAA01;5/11/2012;Med 30-40;18:15;18:30;1;;;08/07/2016
MAA01;5/11/2012;Med 30-40;18:30;18:45;1;;;08/07/2016
MAA01;5/11/2012;Med 30-40;18:45;19:0;1;;;08/07/2016
MAA01;5/11/2012;Med 30-40;19:0;19:15;2;;;08/07/2016
MAA01;5/11/2012;Med 30-40;19:15;19:30;1;;;08/07/2016
MAA01;5/11/2012;Med 30-40;19:30;19:45;1;;;08/07/2016
MAA01;5/11/2012;Med 30-40;19:45;20:0;1;;;08/07/2016
MAA01;5/11/2012;Med 30-40;20:0;20:15;2;;;08/07/2016
MAA01;5/11/2012;Med 30-40;20:45;21:0;1;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;11:30;11:45;6;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;11:45;12:0;5;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;12:0;12:15;5;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;12:15;12:30;2;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;12:30;12:45;4;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;12:45;13:0;3;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;13:0;13:15;3;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;13:15;13:30;3;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;13:30;13:45;1;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;13:45;14:0;5;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;14:0;14:15;5;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;14:15;14:30;2;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;14:30;14:45;2;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;14:45;15:0;4;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;15:0;15:15;2;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;15:15;15:30;1;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;15:30;15:45;1;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;15:45;16:0;3;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;16:0;16:15;4;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;16:15;16:30;8;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;16:30;16:45;7;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;16:45;17:0;7;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;17:0;17:15;3;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;17:15;17:30;6;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;17:30;17:45;3;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;17:45;18:0;1;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;18:0;18:15;1;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;18:15;18:30;3;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;18:30;18:45;3;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;18:45;19:0;2;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;19:0;19:15;1;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;19:15;19:30;1;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;19:30;19:45;1;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;19:45;20:0;1;;;08/07/2016
MAA01;5/11/2012;Med <=30kmu ;20:15;20:30;2;;;08/07/2016
