SITE;DATE;ZONE;FROM;TO;VALUE;latWGS84;loWGS84;Aangemaakt op
MAA02;5/11/2012;A;11:30;11:45;52;;;08/07/2016
MAA02;5/11/2012;A;11:45;12:0;39;;;08/07/2016
MAA02;5/11/2012;A;12:0;12:15;56;;;08/07/2016
MAA02;5/11/2012;A;12:15;12:30;47;;;08/07/2016
MAA02;5/11/2012;A;12:30;12:45;35;;;08/07/2016
MAA02;5/11/2012;A;12:45;13:0;35;;;08/07/2016
MAA02;5/11/2012;A;13:0;13:15;46;;;08/07/2016
MAA02;5/11/2012;A;13:15;13:30;33;;;08/07/2016
MAA02;5/11/2012;A;13:30;13:45;33;;;08/07/2016
MAA02;5/11/2012;A;13:45;14:0;41;;;08/07/2016
MAA02;5/11/2012;A;14:0;14:15;38;;;08/07/2016
MAA02;5/11/2012;A;14:15;14:30;36;;;08/07/2016
MAA02;5/11/2012;A;14:30;14:45;42;;;08/07/2016
MAA02;5/11/2012;A;14:45;15:0;50;;;08/07/2016
MAA02;5/11/2012;A;15:0;15:15;40;;;08/07/2016
MAA02;5/11/2012;A;15:15;15:30;42;;;08/07/2016
MAA02;5/11/2012;A;15:30;15:45;42;;;08/07/2016
MAA02;5/11/2012;A;15:45;16:0;54;;;08/07/2016
MAA02;5/11/2012;A;16:0;16:15;58;;;08/07/2016
MAA02;5/11/2012;A;16:15;16:30;64;;;08/07/2016
MAA02;5/11/2012;A;16:30;16:45;69;;;08/07/2016
MAA02;5/11/2012;A;16:45;17:0;51;;;08/07/2016
MAA02;5/11/2012;A;17:0;17:15;71;;;08/07/2016
MAA02;5/11/2012;A;17:15;17:30;73;;;08/07/2016
MAA02;5/11/2012;A;17:30;17:45;71;;;08/07/2016
MAA02;5/11/2012;A;17:45;18:0;66;;;08/07/2016
MAA02;5/11/2012;A;18:0;18:15;79;;;08/07/2016
MAA02;5/11/2012;A;18:15;18:30;84;;;08/07/2016
MAA02;5/11/2012;A;18:30;18:45;56;;;08/07/2016
MAA02;5/11/2012;A;18:45;19:0;53;;;08/07/2016
MAA02;5/11/2012;A;19:0;19:15;53;;;08/07/2016
MAA02;5/11/2012;A;19:15;19:30;53;;;08/07/2016
MAA02;5/11/2012;A;19:30;19:45;41;;;08/07/2016
MAA02;5/11/2012;A;19:45;20:0;33;;;08/07/2016
MAA02;5/11/2012;A;20:0;20:15;26;;;08/07/2016
MAA02;5/11/2012;A;20:15;20:30;39;;;08/07/2016
MAA02;5/11/2012;A;20:30;20:45;34;;;08/07/2016
MAA02;5/11/2012;A;20:45;21:0;28;;;08/07/2016
MAA02;5/11/2012;A;21:0;21:15;30;;;08/07/2016
MAA02;5/11/2012;A;21:15;21:30;24;;;08/07/2016
MAA02;5/11/2012;A;21:30;21:45;22;;;08/07/2016
MAA02;5/11/2012;A;21:45;22:0;23;;;08/07/2016
MAA02;5/11/2012;A;22:0;22:15;29;;;08/07/2016
MAA02;5/11/2012;A;22:15;22:30;27;;;08/07/2016
MAA02;5/11/2012;A;22:30;22:45;24;;;08/07/2016
MAA02;5/11/2012;A;22:45;23:0;16;;;08/07/2016
MAA02;5/11/2012;A;23:0;23:15;13;;;08/07/2016
MAA02;5/11/2012;A;23:15;23:30;8;;;08/07/2016
MAA02;5/11/2012;A;23:30;23:45;7;;;08/07/2016
MAA02;5/11/2012;A;23:45;0:0;5;;;08/07/2016
MAA02;5/11/2012;Lic >60kmu;12:0;12:15;1;;;08/07/2016
MAA02;5/11/2012;Lic >60kmu;19:30;19:45;1;;;08/07/2016
MAA02;5/11/2012;Lic >60kmu;20:30;20:45;1;;;08/07/2016
MAA02;5/11/2012;Lic >60kmu;21:0;21:15;2;;;08/07/2016
MAA02;5/11/2012;Lic >60kmu;22:0;22:15;1;;;08/07/2016
MAA02;5/11/2012;Lic >60kmu;22:15;22:30;1;;;08/07/2016
MAA02;5/11/2012;Lic >60kmu;23:45;0:0;1;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;11:30;11:45;1;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;11:45;12:0;2;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;12:0;12:15;2;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;12:15;12:30;7;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;12:30;12:45;2;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;12:45;13:0;2;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;13:0;13:15;4;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;13:30;13:45;2;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;13:45;14:0;1;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;14:0;14:15;1;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;14:15;14:30;2;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;14:30;14:45;2;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;15:0;15:15;2;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;15:15;15:30;3;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;15:30;15:45;4;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;15:45;16:0;2;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;16:0;16:15;2;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;16:15;16:30;1;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;16:30;16:45;2;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;16:45;17:0;2;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;17:0;17:15;4;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;17:15;17:30;6;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;17:30;17:45;1;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;17:45;18:0;1;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;18:0;18:15;2;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;18:15;18:30;4;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;18:30;18:45;5;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;18:45;19:0;4;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;19:0;19:15;7;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;19:15;19:30;1;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;19:30;19:45;7;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;19:45;20:0;3;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;20:0;20:15;3;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;20:15;20:30;1;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;20:30;20:45;2;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;20:45;21:0;7;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;21:0;21:15;4;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;21:15;21:30;2;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;21:30;21:45;3;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;21:45;22:0;4;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;22:0;22:15;3;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;22:15;22:30;6;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;22:30;22:45;5;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;22:45;23:0;2;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;23:0;23:15;5;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;23:15;23:30;3;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;23:30;23:45;2;;;08/07/2016
MAA02;5/11/2012;Lic 50-60;23:45;0:0;1;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;11:30;11:45;4;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;11:45;12:0;15;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;12:0;12:15;12;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;12:15;12:30;18;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;12:30;12:45;11;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;12:45;13:0;17;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;13:0;13:15;16;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;13:15;13:30;6;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;13:30;13:45;5;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;13:45;14:0;9;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;14:0;14:15;8;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;14:15;14:30;11;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;14:30;14:45;13;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;14:45;15:0;8;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;15:0;15:15;10;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;15:15;15:30;11;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;15:30;15:45;8;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;15:45;16:0;9;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;16:0;16:15;12;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;16:15;16:30;10;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;16:30;16:45;14;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;16:45;17:0;11;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;17:0;17:15;13;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;17:15;17:30;17;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;17:30;17:45;15;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;17:45;18:0;17;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;18:0;18:15;26;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;18:15;18:30;26;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;18:30;18:45;16;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;18:45;19:0;24;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;19:0;19:15;25;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;19:15;19:30;19;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;19:30;19:45;13;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;19:45;20:0;12;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;20:0;20:15;12;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;20:15;20:30;10;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;20:30;20:45;11;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;20:45;21:0;14;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;21:0;21:15;16;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;21:15;21:30;12;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;21:30;21:45;12;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;21:45;22:0;12;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;22:0;22:15;17;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;22:15;22:30;8;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;22:30;22:45;8;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;22:45;23:0;10;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;23:0;23:15;5;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;23:15;23:30;1;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;23:30;23:45;3;;;08/07/2016
MAA02;5/11/2012;Lic 40-50;23:45;0:0;2;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;11:30;11:45;12;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;11:45;12:0;11;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;12:0;12:15;20;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;12:15;12:30;14;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;12:30;12:45;15;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;12:45;13:0;7;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;13:0;13:15;16;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;13:15;13:30;11;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;13:30;13:45;12;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;13:45;14:0;16;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;14:0;14:15;16;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;14:15;14:30;13;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;14:30;14:45;16;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;14:45;15:0;15;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;15:0;15:15;16;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;15:15;15:30;13;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;15:30;15:45;9;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;15:45;16:0;24;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;16:0;16:15;32;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;16:15;16:30;31;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;16:30;16:45;31;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;16:45;17:0;23;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;17:0;17:15;29;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;17:15;17:30;27;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;17:30;17:45;23;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;17:45;18:0;20;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;18:0;18:15;30;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;18:15;18:30;25;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;18:30;18:45;12;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;18:45;19:0;18;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;19:0;19:15;11;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;19:15;19:30;21;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;19:30;19:45;16;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;19:45;20:0;14;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;20:0;20:15;6;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;20:15;20:30;21;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;20:30;20:45;14;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;20:45;21:0;4;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;21:0;21:15;5;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;21:15;21:30;6;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;21:30;21:45;4;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;21:45;22:0;6;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;22:0;22:15;5;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;22:15;22:30;8;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;22:30;22:45;3;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;22:45;23:0;2;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;23:0;23:15;2;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;23:15;23:30;3;;;08/07/2016
MAA02;5/11/2012;Lic 30-40;23:30;23:45;1;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;11:30;11:45;5;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;11:45;12:0;6;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;12:0;12:15;16;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;12:15;12:30;6;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;12:30;12:45;7;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;12:45;13:0;1;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;13:0;13:15;9;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;13:15;13:30;9;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;13:30;13:45;5;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;13:45;14:0;8;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;14:0;14:15;10;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;14:15;14:30;3;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;14:30;14:45;9;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;14:45;15:0;22;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;15:0;15:15;8;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;15:15;15:30;13;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;15:30;15:45;16;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;15:45;16:0;14;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;16:0;16:15;12;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;16:15;16:30;20;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;16:30;16:45;18;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;16:45;17:0;12;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;17:0;17:15;18;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;17:15;17:30;20;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;17:30;17:45;28;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;17:45;18:0;25;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;18:0;18:15;21;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;18:15;18:30;27;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;18:30;18:45;17;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;18:45;19:0;6;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;19:0;19:15;8;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;19:15;19:30;9;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;19:30;19:45;3;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;19:45;20:0;4;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;20:0;20:15;2;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;20:15;20:30;7;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;20:30;20:45;4;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;20:45;21:0;3;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;21:0;21:15;2;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;21:15;21:30;5;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;21:30;21:45;2;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;21:45;22:0;1;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;22:0;22:15;2;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;22:15;22:30;5;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;22:30;22:45;7;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;22:45;23:0;1;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;23:0;23:15;1;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;23:15;23:30;1;;;08/07/2016
MAA02;5/11/2012;Lic <=30kmu ;23:30;23:45;1;;;08/07/2016
MAA02;5/11/2012;Med >60kmu;13:45;14:0;1;;;08/07/2016
MAA02;5/11/2012;Med >60kmu;14:45;15:0;1;;;08/07/2016
MAA02;5/11/2012;Med >60kmu;16:30;16:45;2;;;08/07/2016
MAA02;5/11/2012;Med >60kmu;17:15;17:30;1;;;08/07/2016
MAA02;5/11/2012;Med 50-60;11:45;12:0;1;;;08/07/2016
MAA02;5/11/2012;Med 50-60;13:30;13:45;1;;;08/07/2016
MAA02;5/11/2012;Med 50-60;14:0;14:15;1;;;08/07/2016
MAA02;5/11/2012;Med 50-60;18:30;18:45;1;;;08/07/2016
MAA02;5/11/2012;Med 50-60;18:45;19:0;1;;;08/07/2016
MAA02;5/11/2012;Med 40-50;12:15;12:30;1;;;08/07/2016
MAA02;5/11/2012;Med 40-50;12:30;12:45;1;;;08/07/2016
MAA02;5/11/2012;Med 40-50;12:45;13:0;2;;;08/07/2016
MAA02;5/11/2012;Med 40-50;13:0;13:15;2;;;08/07/2016
MAA02;5/11/2012;Med 40-50;13:30;13:45;2;;;08/07/2016
MAA02;5/11/2012;Med 40-50;13:45;14:0;2;;;08/07/2016
MAA02;5/11/2012;Med 40-50;14:0;14:15;3;;;08/07/2016
MAA02;5/11/2012;Med 40-50;14:15;14:30;2;;;08/07/2016
MAA02;5/11/2012;Med 40-50;15:30;15:45;2;;;08/07/2016
MAA02;5/11/2012;Med 40-50;15:45;16:0;1;;;08/07/2016
MAA02;5/11/2012;Med 40-50;17:0;17:15;2;;;08/07/2016
MAA02;5/11/2012;Med 40-50;17:30;17:45;1;;;08/07/2016
MAA02;5/11/2012;Med 40-50;17:45;18:0;2;;;08/07/2016
MAA02;5/11/2012;Med 40-50;18:15;18:30;1;;;08/07/2016
MAA02;5/11/2012;Med 40-50;18:45;19:0;1;;;08/07/2016
MAA02;5/11/2012;Med 40-50;19:15;19:30;1;;;08/07/2016
MAA02;5/11/2012;Med 40-50;19:30;19:45;3;;;08/07/2016
MAA02;5/11/2012;Med 40-50;19:45;20:0;1;;;08/07/2016
MAA02;5/11/2012;Med 40-50;20:0;20:15;1;;;08/07/2016
MAA02;5/11/2012;Med 40-50;20:30;20:45;1;;;08/07/2016
MAA02;5/11/2012;Med 40-50;20:45;21:0;1;;;08/07/2016
MAA02;5/11/2012;Med 40-50;22:0;22:15;1;;;08/07/2016
MAA02;5/11/2012;Med 40-50;22:30;22:45;1;;;08/07/2016
MAA02;5/11/2012;Med 30-40;11:30;11:45;1;;;08/07/2016
MAA02;5/11/2012;Med 30-40;11:45;12:0;3;;;08/07/2016
MAA02;5/11/2012;Med 30-40;12:0;12:15;4;;;08/07/2016
MAA02;5/11/2012;Med 30-40;12:15;12:30;1;;;08/07/2016
MAA02;5/11/2012;Med 30-40;12:30;12:45;1;;;08/07/2016
MAA02;5/11/2012;Med 30-40;12:45;13:0;3;;;08/07/2016
MAA02;5/11/2012;Med 30-40;13:0;13:15;1;;;08/07/2016
MAA02;5/11/2012;Med 30-40;13:15;13:30;5;;;08/07/2016
MAA02;5/11/2012;Med 30-40;13:30;13:45;5;;;08/07/2016
MAA02;5/11/2012;Med 30-40;13:45;14:0;4;;;08/07/2016
MAA02;5/11/2012;Med 30-40;14:15;14:30;2;;;08/07/2016
MAA02;5/11/2012;Med 30-40;14:30;14:45;2;;;08/07/2016
MAA02;5/11/2012;Med 30-40;14:45;15:0;3;;;08/07/2016
MAA02;5/11/2012;Med 30-40;15:0;15:15;2;;;08/07/2016
MAA02;5/11/2012;Med 30-40;15:15;15:30;3;;;08/07/2016
MAA02;5/11/2012;Med 30-40;15:30;15:45;2;;;08/07/2016
MAA02;5/11/2012;Med 30-40;15:45;16:0;3;;;08/07/2016
MAA02;5/11/2012;Med 30-40;16:0;16:15;1;;;08/07/2016
MAA02;5/11/2012;Med 30-40;16:15;16:30;3;;;08/07/2016
MAA02;5/11/2012;Med 30-40;16:30;16:45;1;;;08/07/2016
MAA02;5/11/2012;Med 30-40;16:45;17:0;3;;;08/07/2016
MAA02;5/11/2012;Med 30-40;17:0;17:15;3;;;08/07/2016
MAA02;5/11/2012;Med 30-40;17:15;17:30;2;;;08/07/2016
MAA02;5/11/2012;Med 30-40;17:30;17:45;3;;;08/07/2016
MAA02;5/11/2012;Med 30-40;17:45;18:0;1;;;08/07/2016
MAA02;5/11/2012;Med 30-40;18:0;18:15;3;;;08/07/2016
MAA02;5/11/2012;Med 30-40;18:15;18:30;2;;;08/07/2016
MAA02;5/11/2012;Med 30-40;18:30;18:45;3;;;08/07/2016
MAA02;5/11/2012;Med 30-40;19:0;19:15;2;;;08/07/2016
MAA02;5/11/2012;Med 30-40;20:0;20:15;1;;;08/07/2016
MAA02;5/11/2012;Med 30-40;20:15;20:30;1;;;08/07/2016
MAA02;5/11/2012;Med 30-40;20:30;20:45;1;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;11:45;12:0;2;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;12:0;12:15;2;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;12:45;13:0;2;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;13:30;13:45;1;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;13:45;14:0;1;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;14:0;14:15;1;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;14:15;14:30;2;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;14:30;14:45;1;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;14:45;15:0;1;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;15:0;15:15;1;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;15:15;15:30;1;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;16:15;16:30;1;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;16:30;16:45;2;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;16:45;17:0;1;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;17:0;17:15;1;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;17:15;17:30;3;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;17:30;17:45;1;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;17:45;18:0;1;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;18:15;18:30;2;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;18:30;18:45;1;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;19:0;19:15;2;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;19:15;19:30;1;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;20:0;20:15;1;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;21:0;21:15;1;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;21:30;21:45;1;;;08/07/2016
MAA02;5/11/2012;Med <=30kmu ;23:45;0:0;1;;;08/07/2016
MAA02;5/11/2012;Zwa 30-40;13:15;13:30;1;;;08/07/2016
MAA02;5/11/2012;Zwa 30-40;15:30;15:45;1;;;08/07/2016
MAA02;5/11/2012;Zwa 30-40;17:0;17:15;1;;;08/07/2016
MAA02;5/11/2012;V;11:30;11:45;41;;;08/07/2016
MAA02;5/11/2012;V;11:45;12:0;47;;;08/07/2016
MAA02;5/11/2012;V;12:0;12:15;44;;;08/07/2016
MAA02;5/11/2012;V;12:15;12:30;47;;;08/07/2016
MAA02;5/11/2012;V;12:30;12:45;47;;;08/07/2016
MAA02;5/11/2012;V;12:45;13:0;47;;;08/07/2016
MAA02;5/11/2012;V;13:0;13:15;47;;;08/07/2016
MAA02;5/11/2012;V;13:15;13:30;42;;;08/07/2016
MAA02;5/11/2012;V;13:30;13:45;44;;;08/07/2016
MAA02;5/11/2012;V;13:45;14:0;46;;;08/07/2016
MAA02;5/11/2012;V;14:0;14:15;44;;;08/07/2016
MAA02;5/11/2012;V;14:15;14:30;46;;;08/07/2016
MAA02;5/11/2012;V;14:30;14:45;47;;;08/07/2016
MAA02;5/11/2012;V;14:45;15:0;41;;;08/07/2016
MAA02;5/11/2012;V;15:0;15:15;44;;;08/07/2016
MAA02;5/11/2012;V;15:15;15:30;45;;;08/07/2016
MAA02;5/11/2012;V;15:30;15:45;46;;;08/07/2016
MAA02;5/11/2012;V;15:45;16:0;44;;;08/07/2016
