SITE;DATE;ZONE;FROM;TO;VALUE;latWGS84;loWGS84;Aangemaakt op
MAA01;9/11/2012;Med 50-60;15:0;15:15;21;;;08/07/2016
MAA01;9/11/2012;Med 50-60;15:15;15:30;44;;;08/07/2016
MAA01;9/11/2012;Med 50-60;15:30;15:45;26;;;08/07/2016
MAA01;9/11/2012;Med 50-60;15:45;16:0;29;;;08/07/2016
MAA01;9/11/2012;Med 50-60;16:0;16:15;38;;;08/07/2016
MAA01;9/11/2012;Med 50-60;16:15;16:30;26;;;08/07/2016
MAA01;9/11/2012;Med 50-60;16:30;16:45;26;;;08/07/2016
MAA01;9/11/2012;Med 50-60;16:45;17:0;33;;;08/07/2016
MAA01;9/11/2012;Med 50-60;17:0;17:15;41;;;08/07/2016
MAA01;9/11/2012;Med 50-60;17:15;17:30;37;;;08/07/2016
MAA01;9/11/2012;Med 50-60;17:30;17:45;20;;;08/07/2016
MAA01;9/11/2012;Med 50-60;17:45;18:0;38;;;08/07/2016
MAA01;9/11/2012;Med 50-60;18:0;18:15;29;;;08/07/2016
MAA01;9/11/2012;Med 50-60;18:15;18:30;28;;;08/07/2016
MAA01;9/11/2012;Med 50-60;18:30;18:45;34;;;08/07/2016
MAA01;9/11/2012;Med 50-60;18:45;19:0;30;;;08/07/2016
MAA01;9/11/2012;Med 50-60;19:0;19:15;24;;;08/07/2016
MAA01;9/11/2012;Med 50-60;19:15;19:30;19;;;08/07/2016
MAA01;9/11/2012;Med 50-60;19:30;19:45;17;;;08/07/2016
MAA01;9/11/2012;Med 50-60;19:45;20:0;14;;;08/07/2016
MAA01;9/11/2012;Med 50-60;20:0;20:15;8;;;08/07/2016
MAA01;9/11/2012;Med 50-60;20:15;20:30;15;;;08/07/2016
MAA01;9/11/2012;Med 50-60;20:30;20:45;4;;;08/07/2016
MAA01;9/11/2012;Med 50-60;20:45;21:0;10;;;08/07/2016
MAA01;9/11/2012;Med 50-60;21:0;21:15;4;;;08/07/2016
MAA01;9/11/2012;Med 50-60;21:15;21:30;1;;;08/07/2016
MAA01;9/11/2012;Med 50-60;21:30;21:45;2;;;08/07/2016
MAA01;9/11/2012;Med 50-60;21:45;22:0;2;;;08/07/2016
MAA01;9/11/2012;Med 50-60;22:0;22:15;1;;;08/07/2016
MAA01;9/11/2012;Med 50-60;22:15;22:30;2;;;08/07/2016
MAA01;9/11/2012;Med 50-60;22:45;23:0;1;;;08/07/2016
MAA01;9/11/2012;Med 50-60;23:0;23:15;2;;;08/07/2016
MAA01;9/11/2012;Med 50-60;23:15;23:30;1;;;08/07/2016
MAA01;9/11/2012;Med 50-60;23:30;23:45;1;;;08/07/2016
MAA01;9/11/2012;Med 50-60;23:45;0:0;2;;;08/07/2016
MAA01;9/11/2012;Med 40-50;6:30;6:45;1;;;08/07/2016
MAA01;9/11/2012;Med 40-50;7:30;7:45;3;;;08/07/2016
MAA01;9/11/2012;Med 40-50;7:45;8:0;10;;;08/07/2016
MAA01;9/11/2012;Med 40-50;8:0;8:15;10;;;08/07/2016
MAA01;9/11/2012;Med 40-50;8:15;8:30;8;;;08/07/2016
MAA01;9/11/2012;Med 40-50;8:30;8:45;5;;;08/07/2016
MAA01;9/11/2012;Med 40-50;8:45;9:0;1;;;08/07/2016
MAA01;9/11/2012;Med 40-50;9:0;9:15;6;;;08/07/2016
MAA01;9/11/2012;Med 40-50;9:15;9:30;6;;;08/07/2016
MAA01;9/11/2012;Med 40-50;9:30;9:45;9;;;08/07/2016
MAA01;9/11/2012;Med 40-50;9:45;10:0;8;;;08/07/2016
MAA01;9/11/2012;Med 40-50;10:0;10:15;4;;;08/07/2016
MAA01;9/11/2012;Med 40-50;10:15;10:30;2;;;08/07/2016
MAA01;9/11/2012;Med 40-50;10:30;10:45;7;;;08/07/2016
MAA01;9/11/2012;Med 40-50;10:45;11:0;9;;;08/07/2016
MAA01;9/11/2012;Med 40-50;11:0;11:15;2;;;08/07/2016
MAA01;9/11/2012;Med 40-50;11:15;11:30;7;;;08/07/2016
MAA01;9/11/2012;Med 40-50;11:30;11:45;8;;;08/07/2016
MAA01;9/11/2012;Med 40-50;11:45;12:0;6;;;08/07/2016
MAA01;9/11/2012;Med 40-50;12:0;12:15;4;;;08/07/2016
MAA01;9/11/2012;Med 40-50;12:15;12:30;5;;;08/07/2016
MAA01;9/11/2012;Med 40-50;12:45;13:0;1;;;08/07/2016
MAA01;9/11/2012;Med 40-50;13:0;13:15;2;;;08/07/2016
MAA01;9/11/2012;Med 40-50;13:15;13:30;6;;;08/07/2016
MAA01;9/11/2012;Med 40-50;13:30;13:45;6;;;08/07/2016
MAA01;9/11/2012;Med 40-50;13:45;14:0;5;;;08/07/2016
MAA01;9/11/2012;Med 40-50;14:0;14:15;10;;;08/07/2016
MAA01;9/11/2012;Med 40-50;14:15;14:30;8;;;08/07/2016
MAA01;9/11/2012;Med 40-50;14:30;14:45;6;;;08/07/2016
MAA01;9/11/2012;Med 40-50;14:45;15:0;12;;;08/07/2016
MAA01;9/11/2012;Med 40-50;15:0;15:15;7;;;08/07/2016
MAA01;9/11/2012;Med 40-50;15:15;15:30;6;;;08/07/2016
MAA01;9/11/2012;Med 40-50;15:30;15:45;10;;;08/07/2016
MAA01;9/11/2012;Med 40-50;15:45;16:0;11;;;08/07/2016
MAA01;9/11/2012;Med 40-50;16:0;16:15;7;;;08/07/2016
MAA01;9/11/2012;Med 40-50;16:15;16:30;17;;;08/07/2016
MAA01;9/11/2012;Med 40-50;16:30;16:45;7;;;08/07/2016
MAA01;9/11/2012;Med 40-50;16:45;17:0;3;;;08/07/2016
MAA01;9/11/2012;Med 40-50;17:0;17:15;7;;;08/07/2016
MAA01;9/11/2012;Med 40-50;17:15;17:30;16;;;08/07/2016
MAA01;9/11/2012;Med 40-50;17:30;17:45;3;;;08/07/2016
MAA01;9/11/2012;Med 40-50;17:45;18:0;2;;;08/07/2016
MAA01;9/11/2012;Med 40-50;18:0;18:15;4;;;08/07/2016
MAA01;9/11/2012;Med 40-50;18:15;18:30;2;;;08/07/2016
MAA01;9/11/2012;Med 40-50;18:30;18:45;4;;;08/07/2016
MAA01;9/11/2012;Med 40-50;19:0;19:15;1;;;08/07/2016
MAA01;9/11/2012;Med 40-50;19:15;19:30;1;;;08/07/2016
MAA01;9/11/2012;Med 40-50;19:30;19:45;4;;;08/07/2016
MAA01;9/11/2012;Med 40-50;19:45;20:0;3;;;08/07/2016
MAA01;9/11/2012;Med 40-50;20:30;20:45;1;;;08/07/2016
MAA01;9/11/2012;Med 40-50;20:45;21:0;1;;;08/07/2016
MAA01;9/11/2012;Med 40-50;22:0;22:15;1;;;08/07/2016
MAA01;9/11/2012;Med 30-40;8:15;8:30;1;;;08/07/2016
MAA01;9/11/2012;Med 30-40;8:30;8:45;1;;;08/07/2016
MAA01;9/11/2012;Med 30-40;9:30;9:45;1;;;08/07/2016
MAA01;9/11/2012;Med 30-40;9:45;10:0;1;;;08/07/2016
MAA01;9/11/2012;Med 30-40;10:30;10:45;7;;;08/07/2016
MAA01;9/11/2012;Med 30-40;10:45;11:0;2;;;08/07/2016
MAA01;9/11/2012;Med 30-40;11:0;11:15;1;;;08/07/2016
MAA01;9/11/2012;Med 30-40;12:0;12:15;1;;;08/07/2016
MAA01;9/11/2012;Med 30-40;12:15;12:30;1;;;08/07/2016
MAA01;9/11/2012;Med 30-40;13:0;13:15;1;;;08/07/2016
MAA01;9/11/2012;Med 30-40;13:15;13:30;1;;;08/07/2016
MAA01;9/11/2012;Med 30-40;13:30;13:45;2;;;08/07/2016
MAA01;9/11/2012;Med 30-40;14:15;14:30;2;;;08/07/2016
MAA01;9/11/2012;Med 30-40;14:45;15:0;2;;;08/07/2016
MAA01;9/11/2012;Med 30-40;15:0;15:15;2;;;08/07/2016
MAA01;9/11/2012;Med 30-40;15:30;15:45;1;;;08/07/2016
MAA01;9/11/2012;Med 30-40;15:45;16:0;1;;;08/07/2016
MAA01;9/11/2012;Med 30-40;16:0;16:15;2;;;08/07/2016
MAA01;9/11/2012;Med 30-40;16:15;16:30;2;;;08/07/2016
MAA01;9/11/2012;Med 30-40;16:30;16:45;1;;;08/07/2016
MAA01;9/11/2012;Med 30-40;18:30;18:45;1;;;08/07/2016
MAA01;9/11/2012;Med 30-40;18:45;19:0;1;;;08/07/2016
MAA01;9/11/2012;Med 30-40;19:0;19:15;1;;;08/07/2016
MAA01;9/11/2012;Med 30-40;19:15;19:30;1;;;08/07/2016
MAA01;9/11/2012;Med 30-40;19:30;19:45;1;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;6:0;6:15;1;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;7:15;7:30;1;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;7:30;7:45;1;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;7:45;8:0;6;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;8:15;8:30;1;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;9:0;9:15;2;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;9:30;9:45;1;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;9:45;10:0;2;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;10:0;10:15;1;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;10:15;10:30;2;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;10:30;10:45;2;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;11:15;11:30;1;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;11:30;11:45;2;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;12:45;13:0;3;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;13:30;13:45;2;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;13:45;14:0;3;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;14:15;14:30;1;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;14:45;15:0;2;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;15:0;15:15;1;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;15:15;15:30;2;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;15:30;15:45;3;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;15:45;16:0;3;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;16:15;16:30;3;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;17:0;17:15;1;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;17:30;17:45;1;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;17:45;18:0;1;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;19:15;19:30;1;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;21:0;21:15;1;;;08/07/2016
MAA01;9/11/2012;Med <=30kmu ;23:0;23:15;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;3:30;3:45;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;5:30;5:45;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;6:0;6:15;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;6:15;6:30;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;6:30;6:45;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;6:45;7:0;2;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;7:15;7:30;3;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;7:30;7:45;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;7:45;8:0;3;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;8:15;8:30;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;8:30;8:45;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;8:45;9:0;3;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;9:0;9:15;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;9:15;9:30;2;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;9:30;9:45;2;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;10:0;10:15;3;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;10:15;10:30;2;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;10:30;10:45;2;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;10:45;11:0;2;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;11:15;11:30;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;11:30;11:45;3;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;11:45;12:0;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;12:0;12:15;2;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;12:15;12:30;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;13:0;13:15;2;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;13:15;13:30;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;13:45;14:0;4;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;14:0;14:15;3;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;14:15;14:30;2;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;14:30;14:45;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;15:15;15:30;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;15:45;16:0;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;16:0;16:15;3;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;16:15;16:30;2;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;16:45;17:0;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;17:0;17:15;3;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;17:30;17:45;3;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;17:45;18:0;2;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;18:0;18:15;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;18:30;18:45;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;18:45;19:0;2;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;19:15;19:30;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;19:30;19:45;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;19:45;20:0;2;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;20:0;20:15;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;20:15;20:30;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;20:45;21:0;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;21:15;21:30;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;21:30;21:45;1;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;22:45;23:0;2;;;08/07/2016
MAA01;9/11/2012;Zwa >60kmu;23:0;23:15;1;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;7:15;7:30;1;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;7:45;8:0;5;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;8:0;8:15;4;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;8:15;8:30;1;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;8:30;8:45;3;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;8:45;9:0;2;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;9:0;9:15;4;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;9:15;9:30;3;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;9:30;9:45;1;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;9:45;10:0;1;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;10:0;10:15;4;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;11:15;11:30;3;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;11:30;11:45;1;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;11:45;12:0;2;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;12:15;12:30;7;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;13:0;13:15;2;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;13:30;13:45;1;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;13:45;14:0;2;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;14:0;14:15;1;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;14:30;14:45;1;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;14:45;15:0;3;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;15:15;15:30;2;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;15:45;16:0;2;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;16:15;16:30;1;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;16:30;16:45;3;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;17:0;17:15;2;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;17:15;17:30;1;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;17:30;17:45;1;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;17:45;18:0;2;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;18:0;18:15;1;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;18:30;18:45;2;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;19:30;19:45;1;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;22:15;22:30;1;;;08/07/2016
MAA01;9/11/2012;Zwa 50-60;22:45;23:0;1;;;08/07/2016
MAA01;9/11/2012;Zwa 40-50;7:30;7:45;1;;;08/07/2016
MAA01;9/11/2012;Zwa 40-50;7:45;8:0;1;;;08/07/2016
MAA01;9/11/2012;Zwa 40-50;8:0;8:15;1;;;08/07/2016
MAA01;9/11/2012;Zwa 40-50;8:15;8:30;2;;;08/07/2016
MAA01;9/11/2012;Zwa 40-50;8:30;8:45;2;;;08/07/2016
MAA01;9/11/2012;Zwa 40-50;8:45;9:0;1;;;08/07/2016
MAA01;9/11/2012;Zwa 40-50;9:0;9:15;1;;;08/07/2016
MAA01;9/11/2012;Zwa 40-50;10:0;10:15;1;;;08/07/2016
MAA01;9/11/2012;Zwa 40-50;10:15;10:30;2;;;08/07/2016
MAA01;9/11/2012;Zwa 40-50;10:45;11:0;1;;;08/07/2016
MAA01;9/11/2012;Zwa 40-50;11:0;11:15;2;;;08/07/2016
MAA01;9/11/2012;Zwa 40-50;11:15;11:30;1;;;08/07/2016
MAA01;9/11/2012;Zwa 40-50;12:0;12:15;1;;;08/07/2016
MAA01;9/11/2012;Zwa 40-50;12:45;13:0;1;;;08/07/2016
MAA01;9/11/2012;Zwa 40-50;13:0;13:15;2;;;08/07/2016
MAA01;9/11/2012;Zwa 40-50;13:30;13:45;2;;;08/07/2016
MAA01;9/11/2012;Zwa 40-50;13:45;14:0;1;;;08/07/2016
MAA01;9/11/2012;Zwa 40-50;14:0;14:15;1;;;08/07/2016
MAA01;9/11/2012;Zwa 40-50;14:15;14:30;2;;;08/07/2016
MAA01;9/11/2012;Zwa 40-50;14:30;14:45;3;;;08/07/2016
MAA01;9/11/2012;Zwa 40-50;15:15;15:30;1;;;08/07/2016
MAA01;9/11/2012;Zwa 40-50;15:45;16:0;3;;;08/07/2016
MAA01;9/11/2012;Zwa 40-50;16:30;16:45;1;;;08/07/2016
MAA01;9/11/2012;Zwa 30-40;7:45;8:0;1;;;08/07/2016
MAA01;9/11/2012;Zwa 30-40;8:15;8:30;1;;;08/07/2016
MAA01;9/11/2012;Zwa 30-40;9:30;9:45;1;;;08/07/2016
MAA01;9/11/2012;Zwa 30-40;10:45;11:0;2;;;08/07/2016
MAA01;9/11/2012;Zwa 30-40;11:45;12:0;1;;;08/07/2016
MAA01;9/11/2012;Zwa 30-40;13:30;13:45;1;;;08/07/2016
MAA01;9/11/2012;Zwa 30-40;14:15;14:30;1;;;08/07/2016
MAA01;9/11/2012;Zwa 30-40;15:0;15:15;2;;;08/07/2016
MAA01;9/11/2012;Zwa 30-40;16:0;16:15;1;;;08/07/2016
MAA01;9/11/2012;Zwa <=30kmu ;8:45;9:0;1;;;08/07/2016
MAA01;9/11/2012;Zwa <=30kmu ;10:0;10:15;1;;;08/07/2016
MAA01;9/11/2012;Zwa <=30kmu ;10:45;11:0;2;;;08/07/2016
MAA01;9/11/2012;Zwa <=30kmu ;11:0;11:15;1;;;08/07/2016
MAA01;9/11/2012;Zwa <=30kmu ;12:45;13:0;1;;;08/07/2016
MAA01;9/11/2012;Zwa <=30kmu ;13:45;14:0;2;;;08/07/2016
MAA01;9/11/2012;Zwa <=30kmu ;14:15;14:30;1;;;08/07/2016
MAA01;9/11/2012;Zwa <=30kmu ;16:45;17:0;1;;;08/07/2016
MAA01;9/11/2012;V;0:0;0:15;94;;;08/07/2016
MAA01;9/11/2012;V;0:15;0:30;92;;;08/07/2016
MAA01;9/11/2012;V;0:30;0:45;85;;;08/07/2016
MAA01;9/11/2012;V;0:45;1:0;89;;;08/07/2016
MAA01;9/11/2012;V;1:0;1:15;80;;;08/07/2016
MAA01;9/11/2012;V;1:15;1:30;97;;;08/07/2016
MAA01;9/11/2012;V;1:30;1:45;69;;;08/07/2016
MAA01;9/11/2012;V;1:45;2:0;76;;;08/07/2016
MAA01;9/11/2012;V;2:0;2:15;94;;;08/07/2016
MAA01;9/11/2012;V;2:15;2:30;94;;;08/07/2016
MAA01;9/11/2012;V;2:30;2:45;83;;;08/07/2016
MAA01;9/11/2012;V;2:45;3:0;102;;;08/07/2016
MAA01;9/11/2012;V;3:0;3:15;97;;;08/07/2016
MAA01;9/11/2012;V;3:15;3:30;80;;;08/07/2016
MAA01;9/11/2012;V;3:30;3:45;102;;;08/07/2016
MAA01;9/11/2012;V;3:45;4:0;92;;;08/07/2016
MAA01;9/11/2012;V;4:0;4:15;67;;;08/07/2016
MAA01;9/11/2012;V;4:15;4:30;80;;;08/07/2016
MAA01;9/11/2012;V;4:30;4:45;85;;;08/07/2016
MAA01;9/11/2012;V;4:45;5:0;97;;;08/07/2016
MAA01;9/11/2012;V;5:0;5:15;87;;;08/07/2016
MAA01;9/11/2012;V;5:15;5:30;94;;;08/07/2016
MAA01;9/11/2012;V;5:30;5:45;87;;;08/07/2016
MAA01;9/11/2012;V;5:45;6:0;89;;;08/07/2016
MAA01;9/11/2012;V;6:0;6:15;85;;;08/07/2016
MAA01;9/11/2012;V;6:15;6:30;85;;;08/07/2016
MAA01;9/11/2012;V;6:30;6:45;81;;;08/07/2016
MAA01;9/11/2012;V;6:45;7:0;78;;;08/07/2016
MAA01;9/11/2012;V;7:0;7:15;76;;;08/07/2016
MAA01;9/11/2012;V;7:15;7:30;78;;;08/07/2016
MAA01;9/11/2012;V;7:30;7:45;76;;;08/07/2016
MAA01;9/11/2012;V;7:45;8:0;68;;;08/07/2016
MAA01;9/11/2012;V;8:0;8:15;69;;;08/07/2016
MAA01;9/11/2012;V;8:15;8:30;70;;;08/07/2016
MAA01;9/11/2012;V;8:30;8:45;72;;;08/07/2016
MAA01;9/11/2012;V;8:45;9:0;70;;;08/07/2016
MAA01;9/11/2012;V;9:0;9:15;70;;;08/07/2016
MAA01;9/11/2012;V;9:15;9:30;70;;;08/07/2016
MAA01;9/11/2012;V;9:30;9:45;70;;;08/07/2016
MAA01;9/11/2012;V;9:45;10:0;70;;;08/07/2016
MAA01;9/11/2012;V;10:0;10:15;65;;;08/07/2016
MAA01;9/11/2012;V;10:15;10:30;72;;;08/07/2016
MAA01;9/11/2012;V;10:30;10:45;67;;;08/07/2016
MAA01;9/11/2012;V;10:45;11:0;68;;;08/07/2016
MAA01;9/11/2012;V;11:0;11:15;70;;;08/07/2016
MAA01;9/11/2012;V;11:15;11:30;70;;;08/07/2016
MAA01;9/11/2012;V;11:30;11:45;72;;;08/07/2016
MAA01;9/11/2012;V;11:45;12:0;72;;;08/07/2016
MAA01;9/11/2012;V;12:0;12:15;70;;;08/07/2016
MAA01;9/11/2012;V;12:15;12:30;69;;;08/07/2016
MAA01;9/11/2012;V;12:30;12:45;73;;;08/07/2016
MAA01;9/11/2012;V;12:45;13:0;73;;;08/07/2016
MAA01;9/11/2012;V;13:0;13:15;72;;;08/07/2016
MAA01;9/11/2012;V;13:15;13:30;70;;;08/07/2016
MAA01;9/11/2012;V;13:30;13:45;72;;;08/07/2016
MAA01;9/11/2012;V;13:45;14:0;72;;;08/07/2016
MAA01;9/11/2012;V;14:0;14:15;73;;;08/07/2016
MAA01;9/11/2012;V;14:15;14:30;72;;;08/07/2016
MAA01;9/11/2012;V;14:30;14:45;68;;;08/07/2016
MAA01;9/11/2012;V;14:45;15:0;69;;;08/07/2016
MAA01;9/11/2012;V;15:0;15:15;70;;;08/07/2016
MAA01;9/11/2012;V;15:15;15:30;68;;;08/07/2016
MAA01;9/11/2012;V;15:30;15:45;65;;;08/07/2016
MAA01;9/11/2012;V;15:45;16:0;68;;;08/07/2016
MAA01;9/11/2012;V;16:0;16:15;68;;;08/07/2016
MAA01;9/11/2012;V;16:15;16:30;68;;;08/07/2016
MAA01;9/11/2012;V;16:30;16:45;69;;;08/07/2016
MAA01;9/11/2012;V;16:45;17:0;68;;;08/07/2016
MAA01;9/11/2012;V;17:0;17:15;67;;;08/07/2016
MAA01;9/11/2012;V;17:15;17:30;69;;;08/07/2016
MAA01;9/11/2012;V;17:30;17:45;70;;;08/07/2016
MAA01;9/11/2012;V;17:45;18:0;70;;;08/07/2016
MAA01;9/11/2012;V;18:0;18:15;72;;;08/07/2016
MAA01;9/11/2012;V;18:15;18:30;73;;;08/07/2016
MAA01;9/11/2012;V;18:30;18:45;72;;;08/07/2016
MAA01;9/11/2012;V;18:45;19:0;73;;;08/07/2016
MAA01;9/11/2012;V;19:0;19:15;75;;;08/07/2016
MAA01;9/11/2012;V;19:15;19:30;73;;;08/07/2016
MAA01;9/11/2012;V;19:30;19:45;73;;;08/07/2016
MAA01;9/11/2012;V;19:45;20:0;73;;;08/07/2016
MAA01;9/11/2012;V;20:0;20:15;75;;;08/07/2016
MAA01;9/11/2012;V;20:15;20:30;76;;;08/07/2016
MAA01;9/11/2012;V;20:30;20:45;78;;;08/07/2016
MAA01;9/11/2012;V;20:45;21:0;80;;;08/07/2016
MAA01;9/11/2012;V;21:0;21:15;80;;;08/07/2016
MAA01;9/11/2012;V;21:15;21:30;81;;;08/07/2016
MAA01;9/11/2012;V;21:30;21:45;83;;;08/07/2016
MAA01;9/11/2012;V;21:45;22:0;83;;;08/07/2016
MAA01;9/11/2012;V;22:0;22:15;81;;;08/07/2016
MAA01;9/11/2012;V;22:15;22:30;85;;;08/07/2016
MAA01;9/11/2012;V;22:30;22:45;87;;;08/07/2016
MAA01;9/11/2012;V;22:45;23:0;85;;;08/07/2016
MAA01;9/11/2012;V;23:0;23:15;83;;;08/07/2016
MAA01;9/11/2012;V;23:15;23:30;83;;;08/07/2016
MAA01;9/11/2012;V;23:30;23:45;85;;;08/07/2016
MAA01;9/11/2012;V;23:45;0:0;80;;;08/07/2016
MAA01;9/11/2012;M;0:0;0:15;89;;;08/07/2016
MAA01;9/11/2012;M;0:15;0:30;78;;;08/07/2016
MAA01;9/11/2012;M;0:30;0:45;80;;;08/07/2016
MAA01;9/11/2012;M;0:45;1:0;87;;;08/07/2016
MAA01;9/11/2012;M;1:0;1:15;68;;;08/07/2016
MAA01;9/11/2012;M;1:15;1:30;68;;;08/07/2016
MAA01;9/11/2012;M;1:30;1:45;68;;;08/07/2016
MAA01;9/11/2012;M;1:45;2:0;76;;;08/07/2016
