A;B;C;01:00;02:00;03:00;04:00;05:00;06:00;07:00;08:00;09:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00;24:00;T16;T24;latWGS84;loWGS84;Aangemaakt op
20140921;Licht;50-70;36;30;19;22;12;9;14;36;63;75;76;92;83;86;72;71;104;115;125;72;54;53;30;14;1191;1363;;;08/07/2016
20140921;Licht;70-90;4;2;3;6;2;1;2;2;3;1;1;1;3;3;1;0;2;2;1;3;0;6;2;2;31;53;;;08/07/2016
20140921;Licht;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;3;;;08/07/2016
20140921;Medium;00-30;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;4;4;;;08/07/2016
20140921;Medium;30-50;0;2;2;0;0;1;0;1;3;3;3;0;1;1;0;0;3;1;0;1;2;2;0;0;21;26;;;08/07/2016
20140921;Medium;50-70;1;1;1;0;0;1;0;0;1;3;0;4;0;0;1;0;1;1;1;0;0;2;0;0;14;18;;;08/07/2016
20140921;Medium;70-90;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;;;08/07/2016
20140921;Medium;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20140921;Zwaar;00-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20140921;Zwaar;30-50;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;;;08/07/2016
20140921;Zwaar;50-70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;;;08/07/2016
20140921;Zwaar;70-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20140921;Zwaar;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20140922;Licht;00-30;0;0;0;1;1;0;2;9;8;18;20;24;6;11;9;17;11;54;14;2;4;2;2;0;211;215;;;08/07/2016
20140922;Licht;30-50;4;3;2;3;8;6;31;166;314;191;230;225;221;188;218;269;518;547;343;129;83;51;38;7;3724;3795;;;08/07/2016
20140922;Licht;50-70;6;3;2;4;11;18;51;70;75;56;51;59;96;90;82;84;74;43;103;101;62;48;48;21;1145;1258;;;08/07/2016
20140922;Licht;70-90;2;2;1;1;1;2;3;1;0;1;0;0;0;1;2;0;1;0;3;0;2;3;1;2;17;29;;;08/07/2016
20140922;Licht;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20140922;Medium;00-30;0;0;0;0;0;0;1;1;0;0;1;3;0;0;1;1;0;3;1;1;0;0;0;0;13;13;;;08/07/2016
20140922;Medium;30-50;0;0;0;0;0;1;3;6;15;11;13;16;10;11;16;12;22;28;8;5;2;0;1;1;178;181;;;08/07/2016
20140922;Medium;50-70;1;0;0;0;0;2;1;3;0;2;1;0;3;3;7;5;7;2;1;0;3;1;0;1;39;43;;;08/07/2016
20140922;Medium;70-90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;08/07/2016
20140922;Medium;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20140922;Zwaar;00-30;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;3;3;;;08/07/2016
20140922;Zwaar;30-50;0;0;0;0;0;0;0;2;3;2;6;3;1;2;4;2;4;2;1;0;0;0;0;0;32;32;;;08/07/2016
20140922;Zwaar;50-70;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;;;08/07/2016
20140922;Zwaar;70-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20140922;Zwaar;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20140923;Licht;00-30;0;0;0;0;0;0;2;2;22;14;30;17;9;10;10;13;48;115;13;9;1;2;4;2;317;323;;;08/07/2016
20140923;Licht;30-50;2;1;1;1;4;4;30;172;287;194;222;268;255;176;207;288;455;465;337;140;81;92;36;9;3669;3727;;;08/07/2016
20140923;Licht;50-70;13;3;4;6;7;13;41;73;57;54;52;46;92;72;78;73;59;81;142;122;68;74;48;20;1184;1298;;;08/07/2016
20140923;Licht;70-90;6;0;0;0;1;4;2;0;1;1;0;0;0;0;3;0;0;0;2;2;1;2;4;3;14;32;;;08/07/2016
20140923;Licht;90-..;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;08/07/2016
20140923;Medium;00-30;0;0;0;0;0;0;0;2;4;2;0;0;1;0;2;2;2;7;0;1;0;0;0;0;23;23;;;08/07/2016
20140923;Medium;30-50;0;0;0;0;0;2;3;2;15;16;20;15;12;12;3;13;27;19;10;7;1;3;1;0;178;181;;;08/07/2016
20140923;Medium;50-70;0;0;0;1;0;0;2;1;7;4;1;3;2;6;5;0;2;2;1;2;1;3;1;1;42;45;;;08/07/2016
20140923;Medium;70-90;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;;;08/07/2016
20140923;Medium;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20140923;Zwaar;00-30;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;3;;;08/07/2016
20140923;Zwaar;30-50;0;0;0;0;0;0;0;4;4;6;1;1;2;0;2;2;1;1;2;1;0;0;0;0;27;27;;;08/07/2016
20140923;Zwaar;50-70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;2;;;08/07/2016
20140923;Zwaar;70-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20140923;Zwaar;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/07/2016
