Aard;Do_dossier;Do_dossier_2;El_element;El_element_2;El_element_3;El_element_4;Af_pv_numm;Fe_volgnum;Fe_type;Feitcodegr;Fe_aard;Avoc;Avoc_bet;Avoc_sum_o;Avoc_sum_c;Number_dea;Number_ser;Number_lig;Number_not;Fe_datum_v;Fe_uur_van;Fe_datum_t;Fe_uur_tot;Datum;Year;Month;Week_of_ye;Day_of_wee;Weekend;Hour;Hour_group;Day_night_;Day_night__2;Fe_straat;Fe_huisnum;Fe_busnumm;Fe_postcod;Fe_gemeent;Fe_land;Fe_kruispu;Fe_hm_paal;Fe_lokale_;Fe_poging;Fe_zware_o;Fe_minderj;Geocodetyp;Location;Location_v;El_datum_c;latWGS84;loWGS84;Aangemaakt op
PV;2014;35745;VO;2014;300770;Verzonden;BG.81.L1.300770/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140407;1928;20140407;1928;20140407;2014;april;15;monday;0;1928;19;day;day;Joseph Wautersstraat;;;8200;BRUGGE;België;N31 Richting Zeebrugge;;;;;;AnchorPoints;politiezone;;20140407;51.1924439362698;3.19828266617026;20/11/2017
PV;2016;27955;VO;2016;300556;Verzonden;BG.81.L1.300556/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;0;20160323;0746;20160323;0746;20160323;2016;march;12;wednesday;0;0746;07;day;day;Sint-Jakobsstraat;;;8000;BRUGGE;België;Palmstraat;;;;;;AnchorPoints;politiezone;;20160324;51.209888996268;3.22153777604413;20/11/2017
PV;2015;103707;VO;2015;302367;Verzonden;BG.91.L1.302367/2015;1;Verkeersongeval;stoffelijke schade;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20151114;1920;20151114;1920;20151114;2015;november;46;saturday;1;1920;19;night;day;Jan Breydellaan;;;8200;BRUGGE;België;Peter Benoitlaan;;;;;;MultiNetStreetMatching;politiezone;;20151114;51.2074572752138;3.20854346843165;20/11/2017
PV;2015;23413;VO;2015;300613;Verzonden;BG.81.L1.300613/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20150320;1730;20150320;1730;20150320;2015;march;12;friday;0;1730;17;day;day;Zuidzandstraat;11;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150320;51.2054453551287;3.21992400899207;20/11/2017
PV;2016;38246;VO;2016;300844;Verzonden;BG.81.L1.300844/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160428;0802;20160428;0802;20160428;2016;april;17;thursday;0;0802;08;day;day;Astridlaan;;;8310;BRUGGE;België;Vooruitgangstraat;;;;;;AnchorPoints;politiezone;;20160428;51.1949488000946;3.25730330887822;20/11/2017
PV;2016;45296;VO;2016;300992;Verzonden;BG.85.L1.300992/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20160522;1315;20160522;1315;20160522;2016;may;20;sunday;1;1315;13;day;day;Maalse Steenweg;;;8310;BRUGGE;België;Prins Albertstraat;;;;;;MultiNetCrossroadMatching;politiezone;;20160522;51.2109721528049;3.24247926040496;20/11/2017
PV;2016;53683;VO;2016;301207;Verzonden;BG.91.L1.301207/2016;1;Verkeersongeval;stoffelijke schade;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20160616;1830;20160616;1845;20160616;2016;june;24;thursday;0;1845;18;day;day;Jezuïetengoed;60;;8000;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20160617;51.2363852750747;3.2113477837621;20/11/2017
PV;2015;49653;VO;2015;301204;Verzonden;BG.81.L1.301204/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150608;1652;20150608;1652;20150608;2015;june;24;monday;0;1652;16;day;day;Odegemstraat;;;8310;BRUGGE;België;Canadaring;;;;;;AnchorPoints;politiezone;;20150608;51.1902077394957;3.24356112505561;20/11/2017
PV;2014;57937;VO;2014;301298;Verzonden;BG.81.L1.301298/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140613;1210;20140613;1210;20140613;2014;june;24;friday;0;1210;12;day;day;Dudzeelse Steenweg;;;8000;BRUGGE;België;Bommelbekestraat;;;;;;AnchorPoints;politiezone;;20140613;51.2323653470345;3.2296289059861;20/11/2017
PV;2014;72280;VO;2014;301663;Verzonden;BG.85.L1.301663/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140728;1230;20140728;1230;20140728;2014;july;31;monday;0;1230;12;day;day;Odegemstraat;;;8310;BRUGGE;België;Kluppelmeers;;;;;;AnchorPoints;politiezone;;20140728;51.1873022390539;3.24219649313465;20/11/2017
PV;2016;49343;VO;2016;301104;Verzonden;BG.85.L1.301104/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160527;1530;20160527;1530;20160527;2016;may;21;friday;0;1530;15;day;day;Ten Briele;;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20160603;51.1857188613936;3.22442191295554;20/11/2017
PV;2015;15918;VO;2015;300422;Verzonden;BG.87.L1.300422/2015;1;Verkeersongeval;doden;Verkeersongeval met doden;5;5;0;1;1;0;0;1;20150224;1605;20150224;1605;20150224;2015;february;9;tuesday;0;1605;16;day;day;Komvest;41;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150224;51.2195643995579;3.22179439949472;20/11/2017
PV;2015;106161;VO;2015;302434;Verzonden;BG.81.L1.302434/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20151123;1555;20151123;1555;20151123;2015;november;48;monday;0;1555;15;day;day;Koningin Astridlaan;;;8200;BRUGGE;België;Veldstraat;;;;;;AnchorPoints;politiezone;;20151123;51.1885879793252;3.20717016312727;20/11/2017
PV;2016;42102;VO;2016;300932;Verzonden;BG.81.L1.300932/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160511;0807;20160511;0807;20160511;2016;may;19;wednesday;0;0807;08;day;day;Sint-Kristoffelstraat;22;;8310;BRUGGE;België;Schoolstraat;;;;;;AnchorPoints;politiezone;;20160511;51.2026134972979;3.25128620270836;20/11/2017
PV;2015;95592;VO;2015;302196;Verzonden;BG.91.L1.302196/2015;1;Verkeersongeval;stoffelijke schade;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20151020;1745;20151021;0645;20151021;2015;october;43;wednesday;0;0645;06;night;day;Blankenbergse Steenweg;33;3;8000;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20151021;51.2208938091342;3.20767968233806;20/11/2017
PV;2014;23913;VO;2014;300515;Verzonden;BG.81.L1.300515/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;3;0;3;0;0;3;0;20140305;1705;20140305;1705;20140305;2014;march;10;wednesday;0;1705;17;day;day;Filips de Goedelaan;;;8000;BRUGGE;België;Karel de Goedestraat;;;;;;AnchorPoints;politiezone;;20140305;51.2122578559074;3.21345919267545;20/11/2017
PV;2016;71017;VO;2016;301598;Verzonden;BG.85.L1.301598/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160813;0955;20160813;0955;20160813;2016;august;32;saturday;1;0955;09;day;day;Moerkerkse Steenweg;289;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20160813;51.2140047546984;3.25569067955626;20/11/2017
PV;2015;93434;VO;2015;302155;Verzonden;BG.91.L1.302155/2015;1;Verkeersongeval;stoffelijke schade;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20151015;1335;20151015;1335;20151015;2015;october;42;thursday;0;1335;13;day;day;Koningin Astridlaan;;;8200;BRUGGE;België;Veldstraat;;;;;;AnchorPoints;politiezone;;20151015;51.1884920869872;3.20696416653801;20/11/2017
PV;2016;60104;VO;2016;301364;Verzonden;BG.81.L1.301364/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160710;1445;20160710;1445;20160710;2016;july;27;sunday;1;1445;14;day;day;Buiten Begijnenvest;;;8000;BRUGGE;België;;5.5;;;;;AnchorPoints;politiezone;;20160710;51.1975642729203;3.22043154373694;20/11/2017
PV;2014;45023;VO;2014;300996;Verzonden;BG.85.L1.300996/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140430;1530;20140430;1530;20140430;2014;april;18;wednesday;0;1530;15;day;day;Sint-Arnolduslaan;;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140505;51.1821955967608;3.22151940093142;20/11/2017
PV;2014;91599;VO;2014;302111;Verzonden;BG.81.L1.302111/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20140923;1225;20140923;1225;20140923;2014;september;39;tuesday;0;1225;12;day;day;Pastoriestraat;134;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140923;51.2015639931825;3.17726140971391;20/11/2017
PV;2014;102756;VO;2014;302352;Verzonden;BG.81.L1.302352/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20141022;1912;20141022;1912;20141022;2014;october;43;wednesday;0;1912;19;night;day;Academiestraat;;;8000;BRUGGE;België;Vlamingstraat;;;;;;AnchorPoints;politiezone;;20141022;51.2111703403063;3.22413353033961;20/11/2017
PV;2014;74967;VO;2014;301739;Verzonden;BG.81.L1.301739/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140801;1230;20140801;1230;20140801;2014;august;31;friday;0;1230;12;day;day;Buiten de Smedenpoort;;;8000;BRUGGE;België;;0.9;;;;;KmHmMatching;politiezone;;20140805;51.2045239694907;3.21206787550627;20/11/2017
PV;2014;123125;VO;2014;302819;Verzonden;BG.81.L1.302819/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20141226;1410;20141226;1410;20141226;2014;december;52;friday;0;1410;14;day;day;Blankenbergse Steenweg;;;8000;BRUGGE;België;Sint-Pietersmolenstraat;;;;;;AnchorPoints;politiezone;;20141226;51.2335668273077;3.20365766374548;20/11/2017
PV;2016;80270;VO;2016;301843;Verzonden;BG.81.L1.301843/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160913;1140;20160913;1140;20160913;2016;september;37;tuesday;0;1140;11;day;day;Kustlaan;;;8380;BRUGGE;België;;0.6;;;;;AnchorPoints;politiezone;;20160913;51.3357437574245;3.21160892747744;20/11/2017
PV;2014;115776;VO;2014;302650;Verzonden;BG.81.L1.302650/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;2;0;2;0;0;2;0;20141203;1755;20141203;1755;20141203;2014;december;49;wednesday;0;1755;17;night;day;Generaal Lemanlaan;62;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20141203;51.2021723242231;3.23742891295098;20/11/2017
PV;2014;99769;VO;2014;302293;Verzonden;BG.81.L1.302293/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20141015;0905;20141015;0906;20141015;2014;october;42;wednesday;0;0906;09;day;day;Langestraat;72;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20141015;51.2102827096904;3.23496668921339;20/11/2017
PV;2016;108136;VO;2016;302549;Verzonden;BG.81.L1.302549/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20161213;0850;20161213;0850;20161213;2016;december;50;tuesday;0;0850;08;day;day;Vaartdijkstraat;5;;8200;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20161213;51.1901720722459;3.2273887988895;20/11/2017
PV;2014;94839;VO;2014;302193;Verzonden;BG.81.L1.302193/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;2;0;2;0;0;2;0;20141002;1552;20141002;1552;20141002;2014;october;40;thursday;0;1552;15;day;day;Spoorwegstraat;;;8200;BRUGGE;België;Koning Albert I-laan;;;;;;AnchorPoints;politiezone;;20141002;51.1986462631553;3.214797671888;20/11/2017
PV;2014;59060;VO;2014;301328;Verzonden;BG.91.L1.301328/2014;1;Verkeersongeval;stoffelijke schade;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140617;1855;20140617;1855;20140617;2014;june;25;tuesday;0;1855;18;day;day;Braambergstraat;26;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140617;51.2080030224708;3.22927535308103;20/11/2017
PV;2015;50462;VO;2015;301222;Verzonden;BG.81.L1.301222/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150610;1750;20150610;1750;20150610;2015;june;24;wednesday;0;1750;17;day;day;Boninvest;48;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150610;51.203396119721;3.23525573884475;20/11/2017
PV;2015;93220;VO;2015;302144;Verzonden;BG.81.L1.302144/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;2;0;2;0;0;2;1;20151014;1856;20151014;1856;20151014;2015;october;42;wednesday;0;1856;18;night;day;Buiten Begijnenvest;;;8000;BRUGGE;België;Chantrellstraat;;;;;;AnchorPoints;politiezone;;20151014;51.1973951181782;3.22079352669466;20/11/2017
PV;2015;115264;VO;2015;302687;Verzonden;BG.85.L1.302687/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20151221;2237;20151221;2237;20151221;2015;december;52;monday;0;2237;22;night;night;Buiten Katelijnevest;;;8310;BRUGGE;België;Bargeweg;;;;;;AnchorPoints;politiezone;;20151222;51.1970307945497;3.22409478555744;20/11/2017
PV;2016;80878;VO;2016;301864;Verzonden;BG.81.L1.301864/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160915;0756;20160915;0756;20160915;2016;september;37;thursday;0;0756;07;day;day;Titecastraat;62;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20160915;51.1929203203272;3.20357115535088;20/11/2017
PV;2014;53253;VO;2014;301187;Verzonden;BG.81.L1.301187/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140528;1435;20140528;1435;20140528;2014;may;22;wednesday;0;1435;14;day;day;Steenkaai;107;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140528;51.2148501866378;3.16317758935994;20/11/2017
PV;2016;107429;VO;2016;302529;Verzonden;BG.81.L1.302529/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20161209;2028;20161209;2028;20161209;2016;december;49;friday;0;2028;20;night;day;Langestraat;;;8000;BRUGGE;België;Bapaumestraat;;;;;;AnchorPoints;politiezone;;20161210;51.2124865623582;3.23869176178732;20/11/2017
PV;2015;41104;VO;2015;301007;Verzonden;BG.81.L1.301007/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20150515;1853;20150515;1853;20150515;2015;may;20;friday;0;1853;18;day;day;Weidestraat;102;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150515;51.1971834502361;3.24082368546819;20/11/2017
PV;2015;114245;VO;2015;302658;Verzonden;BG.81.L1.302658/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;0;20151218;0700;20151218;0700;20151218;2015;december;51;friday;0;0700;07;night;day;Ruddershove;10;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20151218;51.2213118595458;3.19882800035819;20/11/2017
PV;2016;100520;VO;2016;302365;Verzonden;BG.85.L1.302365/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20161117;1715;20161117;1715;20161117;2016;november;46;thursday;0;1715;17;night;day;Hertogenstraat;78;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20161119;51.1991863470681;3.20040631708778;20/11/2017
PV;2015;4514;VO;2015;300116;Verzonden;BG.81.L1.300116/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150115;1703;20150115;1705;20150115;2015;january;3;thursday;0;1705;17;night;day;Chantrellstraat;;;8000;BRUGGE;België;Buiten Begijnenvest;;;;;;AnchorPoints;politiezone;;20150115;51.1973622712461;3.22087180097192;20/11/2017
PV;2015;46567;VO;2015;301133;Verzonden;BG.81.L1.301133/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150601;1917;20150601;1917;20150601;2015;june;23;monday;0;1917;19;day;day;Eekhoutstraat;;;8000;BRUGGE;België;Geerolfstraat;;;;;;AnchorPoints;politiezone;;20150601;51.2063670880128;3.227990737798;20/11/2017
PV;2015;48915;VO;2015;301188;Verzonden;BG.85.L1.301188/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20150606;2045;20150606;2045;20150606;2015;june;23;saturday;1;2045;20;day;day;Dudzeelse Steenweg;54;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150606;51.2252172319367;3.22838608920353;20/11/2017
PV;2016;45036;VO;2016;300985;Verzonden;BG.91.L1.300985/2016;1;Verkeersongeval;stoffelijke schade;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20160519;0820;20160519;0820;20160519;2016;may;20;thursday;0;0820;08;day;day;Ezelstraat;115;;8000;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20160520;51.2139322166169;3.21712453272302;20/11/2017
PV;2015;73082;VO;2015;301687;Verzonden;BG.85.L1.301687/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150815;0907;20150815;0907;20150815;2015;august;33;saturday;1;0907;09;day;day;Gistelse Steenweg;136;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150815;51.2018168055661;3.20238615251704;20/11/2017
PV;2015;98102;VO;2015;302248;Verzonden;BG.81.L1.302248/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20151029;0840;20151029;0840;20151029;2015;october;44;thursday;0;0840;08;day;day;Graaf Pierre de Brieylaan;;;8200;BRUGGE;België;Wittemolenstraat;;;;;;AnchorPoints;politiezone;;20151029;51.1827881688827;3.19722111082328;20/11/2017
PV;2015;9055;VO;2015;300216;Verzonden;BG.81.L1.300216/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150130;0750;20150130;0750;20150130;2015;january;5;friday;0;0750;07;night;day;Baron de Maerelaan;;;8380;BRUGGE;België;Karveelstraat;18.4;;;;;AnchorPoints;politiezone;;20150130;51.322058221164;3.18622781439114;20/11/2017
PV;2015;111343;VO;2015;302584;Verzonden;BG.81.L1.302584/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20151209;1850;20151209;1850;20151209;2015;december;50;wednesday;0;1850;18;night;day;Brugse Steenweg;142;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20151209;51.2349727044054;3.24404277802063;20/11/2017
PV;2016;87417;VO;2016;302030;Verzonden;BG.81.L1.302030/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20161006;1055;20161006;1055;20161006;2016;october;40;thursday;0;1055;10;day;day;Gistelse Steenweg;93;;8200;BRUGGE;België;Hogeweg;;;;;;AnchorPoints;politiezone;;20161006;51.2032436816137;3.20559527984825;20/11/2017
PV;2016;78573;VO;2016;301808;Verzonden;BG.85.L1.301808/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20160907;1820;20160907;1820;20160907;2016;september;36;wednesday;0;1820;18;day;day;Buiten Kruisvest;;;8000;BRUGGE;België;;2.7;;;;;AnchorPoints;politiezone;;20160907;51.214910772532;3.23940984553192;20/11/2017
PV;2016;89806;VO;2016;302087;Verzonden;BG.81.L1.302087/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20161013;1118;20161013;1118;20161013;2016;october;41;thursday;0;1118;11;day;day;Torhoutse Steenweg;356;;8200;BRUGGE;België;Graaf Pierre de Brieylaan;;;;;;AnchorPoints;politiezone;;20161014;51.1889314885727;3.19326806529457;20/11/2017
PV;2016;1476;VO;2016;300037;Verzonden;BG.81.L1.300037/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20160106;1456;20160106;1456;20160106;2016;january;1;wednesday;0;1456;14;day;day;Abdijbekestraat;;;8200;BRUGGE;België;Hoog-Brabantlaan;;;;;;AnchorPoints;politiezone;;20160106;51.1993960055037;3.2060397845631;20/11/2017
PV;2016;35808;VO;2016;300780;Verzonden;BG.81.L1.300780/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160419;1551;20160419;1551;20160419;2016;april;16;tuesday;0;1551;15;day;day;Pathoekeweg;34;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20160419;51.2272896146991;3.21456154408905;20/11/2017
PV;2015;13231;VO;2015;300339;Verzonden;BG.81.L1.300339/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;2;0;2;0;0;2;0;20150213;1600;20150213;1600;20150213;2015;february;7;friday;0;1600;16;day;day;Zandstraat;127;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150213;51.2025546586473;3.19848103054449;20/11/2017
PV;2016;12573;VO;2016;300227;Verzonden;BG.81.L1.300227/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160206;1343;20160206;1343;20160206;2016;february;5;saturday;1;1343;13;day;day;Baron Ruzettelaan;0;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20160206;51.1796827746078;3.2342033650211;20/11/2017
PV;2014;71013;VO;2014;301638;Verzonden;BG.81.L1.301638/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;3;4;0;2;0;1;1;0;20140724;1235;20140724;1235;20140724;2014;july;30;thursday;0;1235;12;day;day;Expresweg;0;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140724;51.2037594907982;3.1929517628549;20/11/2017
PV;2015;47627;VO;2015;301165;Verzonden;BG.81.L1.301165/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;0;20150604;0815;20150604;0815;20150604;2015;june;23;thursday;0;0815;08;day;day;Blankenbergse Steenweg;120;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150604;51.2246683569015;3.20675340090794;20/11/2017
PV;2016;38440;VO;2016;300843;Verzonden;BG.81.L1.300843/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160428;0940;20160428;0940;20160428;2016;april;17;thursday;0;0940;09;day;day;Buiten Begijnenvest;;;8000;BRUGGE;België;Chantrellstraat;;;;;;AnchorPoints;politiezone;;20160428;51.1973647137199;3.22088465197629;20/11/2017
PV;2016;49870;VO;2016;301124;Verzonden;BG.81.L1.301124/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160606;0750;20160606;0750;20160606;2016;june;23;monday;0;0750;07;day;day;Torhoutse Steenweg;;;8200;BRUGGE;België;Koning Leopold III-laan;;;;;;MultiNetStreetMatching;politiezone;;20160606;51.1961670658138;3.20024396489723;20/11/2017
PV;2015;73982;VO;2015;301700;Verzonden;BG.85.L1.301700/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20150817;1900;20150817;1900;20150817;2015;august;34;monday;0;1900;19;day;day;Blankenbergse Steenweg;;;8000;BRUGGE;België;Sint-Pieterskerklaan;;;;;;AnchorPoints;politiezone;;20150817;51.2295289225253;3.20608228641264;20/11/2017
PV;2014;104395;VO;2014;302380;Verzonden;BG.85.L1.302380/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20141027;0805;20141027;0805;20141027;2014;october;44;monday;0;0805;08;day;day;Rijselstraat;;;8200;BRUGGE;België;Koningin Astridlaan;;;;;;AnchorPoints;politiezone;;20141028;51.1885896327576;3.21147424294009;20/11/2017
PV;2014;72130;VO;2014;301656;Verzonden;BG.81.L1.301656/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;0;20140723;1400;20140723;1400;20140723;2014;july;30;wednesday;0;1400;14;day;day;Kolenkaai;;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140728;51.2214367784188;3.22092532112279;20/11/2017
PV;2014;52195;VO;2014;301152;Verzonden;BG.81.L1.301152/2014;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140525;1009;20140525;1012;20140525;2014;may;21;sunday;1;1012;10;day;day;Brieversweg;197;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140525;51.2148403188477;3.29889795718503;20/11/2017
PV;2015;84287;VO;2015;301924;Verzonden;BG.81.L1.301924/2015;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;2;0;2;0;0;2;1;20150920;1230;20150920;1230;20150920;2015;september;38;sunday;1;1230;12;day;day;Buiten Begijnenvest;;;8000;BRUGGE;België;;5.4;;;;;AnchorPoints;politiezone;;20150920;51.1970179627693;3.22193343500514;20/11/2017
PV;2016;106709;VO;2016;302491;Verzonden;BG.81.L1.302491/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20161207;1202;20161207;1202;20161207;2016;december;49;wednesday;0;1202;12;day;day;Prins Leopoldstraat;;;8310;BRUGGE;België;Leopold Debruynestraat;;;;;;AnchorPoints;politiezone;;20161207;51.2111494667366;3.24821469675445;20/11/2017
PV;2016;58102;VO;2016;301318;Verzonden;BG.81.L1.301318/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160702;1421;20160702;1421;20160702;2016;july;26;saturday;1;1421;14;day;day;Dampoortstraat;65;;8310;BRUGGE;België;Kartuizersstraat;;;;;;AnchorPoints;politiezone;;20160702;51.214797404902;3.24064513034758;20/11/2017
PV;2016;81793;VO;2016;301885;Verzonden;BG.81.L1.301885/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;0;20160918;1320;20160918;1320;20160918;2016;september;37;sunday;1;1320;13;day;day;Zuidervaartje;3;;8310;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20160918;51.2209351293449;3.23899643185394;20/11/2017
PV;2016;98015;VO;2016;302299;Verzonden;BG.81.L1.302299/2016;1;Verkeersongeval;gewonden;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20161110;1554;20161110;1554;20161110;2016;november;45;thursday;0;1554;15;day;day;Markt;7;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20161110;51.208451683441;3.22449355089484;20/11/2017
