SITE;DATE;ZONE;FROM;TO;VALUE;latWGS84;loWGS84;Aangemaakt op
RUZ01;20/4/2012;Lic 40-50;14:0;15:0;241;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;15:0;16:0;183;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;16:0;17:0;114;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;17:0;18:0;161;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;18:0;19:0;376;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;19:0;20:0;412;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;20:0;21:0;253;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;21:0;22:0;192;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;22:0;23:0;140;;;08/07/2016
RUZ01;20/4/2012;Lic 40-50;23:0;0:0;128;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;11:0;12:0;111;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;12:0;13:0;249;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;13:0;14:0;291;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;14:0;15:0;339;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;15:0;16:0;340;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;16:0;17:0;332;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;17:0;18:0;330;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;18:0;19:0;223;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;19:0;20:0;199;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;20:0;21:0;75;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;21:0;22:0;40;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;22:0;23:0;33;;;08/07/2016
RUZ01;20/4/2012;Lic 30-40;23:0;0:0;25;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;11:0;12:0;73;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;12:0;13:0;124;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;13:0;14:0;147;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;14:0;15:0;80;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;15:0;16:0;146;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;16:0;17:0;300;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;17:0;18:0;209;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;18:0;19:0;38;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;19:0;20:0;29;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;20:0;21:0;15;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;21:0;22:0;9;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;22:0;23:0;5;;;08/07/2016
RUZ01;20/4/2012;Lic <=30kmu ;23:0;0:0;5;;;08/07/2016
RUZ01;20/4/2012;Med >60kmu;11:0;12:0;1;;;08/07/2016
RUZ01;20/4/2012;Med 50-60;18:0;19:0;1;;;08/07/2016
RUZ01;20/4/2012;Med 50-60;23:0;0:0;1;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;11:0;12:0;10;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;12:0;13:0;10;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;13:0;14:0;5;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;14:0;15:0;18;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;15:0;16:0;5;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;16:0;17:0;2;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;17:0;18:0;3;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;18:0;19:0;6;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;19:0;20:0;8;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;20:0;21:0;8;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;21:0;22:0;4;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;22:0;23:0;1;;;08/07/2016
RUZ01;20/4/2012;Med 40-50;23:0;0:0;2;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;11:0;12:0;12;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;12:0;13:0;16;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;13:0;14:0;15;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;14:0;15:0;21;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;15:0;16:0;13;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;16:0;17:0;10;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;17:0;18:0;10;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;18:0;19:0;10;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;19:0;20:0;5;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;20:0;21:0;1;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;21:0;22:0;1;;;08/07/2016
RUZ01;20/4/2012;Med 30-40;22:0;23:0;2;;;08/07/2016
RUZ01;20/4/2012;Med <=30kmu ;11:0;12:0;17;;;08/07/2016
RUZ01;20/4/2012;Med <=30kmu ;12:0;13:0;10;;;08/07/2016
RUZ01;20/4/2012;Med <=30kmu ;13:0;14:0;9;;;08/07/2016
RUZ01;20/4/2012;Med <=30kmu ;14:0;15:0;11;;;08/07/2016
RUZ01;20/4/2012;Med <=30kmu ;15:0;16:0;13;;;08/07/2016
RUZ01;20/4/2012;Med <=30kmu ;16:0;17:0;22;;;08/07/2016
RUZ01;20/4/2012;Med <=30kmu ;17:0;18:0;19;;;08/07/2016
RUZ01;20/4/2012;Med <=30kmu ;18:0;19:0;9;;;08/07/2016
RUZ01;20/4/2012;Med <=30kmu ;19:0;20:0;10;;;08/07/2016
RUZ01;20/4/2012;Med <=30kmu ;20:0;21:0;3;;;08/07/2016
RUZ01;20/4/2012;Med <=30kmu ;22:0;23:0;4;;;08/07/2016
RUZ01;20/4/2012;Med <=30kmu ;23:0;0:0;2;;;08/07/2016
RUZ01;20/4/2012;Zwa >60kmu;20:0;21:0;1;;;08/07/2016
RUZ01;20/4/2012;Zwa 50-60;11:0;12:0;1;;;08/07/2016
RUZ01;20/4/2012;Zwa 50-60;21:0;22:0;1;;;08/07/2016
RUZ01;20/4/2012;Zwa 40-50;11:0;12:0;2;;;08/07/2016
RUZ01;20/4/2012;Zwa 40-50;12:0;13:0;6;;;08/07/2016
RUZ01;20/4/2012;Zwa 40-50;13:0;14:0;5;;;08/07/2016
RUZ01;20/4/2012;Zwa 40-50;14:0;15:0;3;;;08/07/2016
RUZ01;20/4/2012;Zwa 40-50;18:0;19:0;1;;;08/07/2016
RUZ01;20/4/2012;Zwa 40-50;19:0;20:0;2;;;08/07/2016
RUZ01;20/4/2012;Zwa 40-50;20:0;21:0;1;;;08/07/2016
RUZ01;20/4/2012;Zwa 30-40;11:0;12:0;1;;;08/07/2016
RUZ01;20/4/2012;Zwa 30-40;12:0;13:0;8;;;08/07/2016
RUZ01;20/4/2012;Zwa 30-40;13:0;14:0;2;;;08/07/2016
RUZ01;20/4/2012;Zwa 30-40;14:0;15:0;3;;;08/07/2016
RUZ01;20/4/2012;Zwa 30-40;15:0;16:0;7;;;08/07/2016
RUZ01;20/4/2012;Zwa 30-40;16:0;17:0;8;;;08/07/2016
RUZ01;20/4/2012;Zwa 30-40;17:0;18:0;5;;;08/07/2016
RUZ01;20/4/2012;Zwa 30-40;18:0;19:0;2;;;08/07/2016
RUZ01;20/4/2012;Zwa 30-40;22:0;23:0;1;;;08/07/2016
RUZ01;20/4/2012;Zwa <=30kmu ;11:0;12:0;1;;;08/07/2016
RUZ01;20/4/2012;Zwa <=30kmu ;12:0;13:0;2;;;08/07/2016
RUZ01;20/4/2012;Zwa <=30kmu ;13:0;14:0;2;;;08/07/2016
RUZ01;20/4/2012;Zwa <=30kmu ;14:0;15:0;1;;;08/07/2016
RUZ01;20/4/2012;Zwa <=30kmu ;15:0;16:0;1;;;08/07/2016
RUZ01;20/4/2012;Zwa <=30kmu ;16:0;17:0;4;;;08/07/2016
RUZ01;20/4/2012;Zwa <=30kmu ;17:0;18:0;8;;;08/07/2016
RUZ01;20/4/2012;Zwa <=30kmu ;19:0;20:0;1;;;08/07/2016
RUZ01;20/4/2012;V85;11:0;12:0;45;;;08/07/2016
RUZ01;20/4/2012;V85;12:0;13:0;45;;;08/07/2016
RUZ01;20/4/2012;V85;13:0;14:0;44;;;08/07/2016
RUZ01;20/4/2012;V85;14:0;15:0;44;;;08/07/2016
RUZ01;20/4/2012;V85;15:0;16:0;43;;;08/07/2016
RUZ01;20/4/2012;V85;16:0;17:0;41;;;08/07/2016
RUZ01;20/4/2012;V85;17:0;18:0;43;;;08/07/2016
RUZ01;20/4/2012;V85;18:0;19:0;45;;;08/07/2016
RUZ01;20/4/2012;V85;19:0;20:0;46;;;08/07/2016
RUZ01;20/4/2012;V85;20:0;21:0;47;;;08/07/2016
RUZ01;20/4/2012;V85;21:0;22:0;48;;;08/07/2016
RUZ01;20/4/2012;V85;22:0;23:0;49;;;08/07/2016
RUZ01;20/4/2012;V85;23:0;0:0;50;;;08/07/2016
RUZ01;20/4/2012;V50;11:0;12:0;40;;;08/07/2016
RUZ01;20/4/2012;V50;12:0;13:0;39;;;08/07/2016
RUZ01;20/4/2012;V50;13:0;14:0;37;;;08/07/2016
RUZ01;20/4/2012;V50;14:0;15:0;39;;;08/07/2016
RUZ01;20/4/2012;V50;15:0;16:0;37;;;08/07/2016
RUZ01;20/4/2012;V50;16:0;17:0;33;;;08/07/2016
RUZ01;20/4/2012;V50;17:0;18:0;36;;;08/07/2016
RUZ01;20/4/2012;V50;18:0;19:0;42;;;08/07/2016
RUZ01;20/4/2012;V50;19:0;20:0;43;;;08/07/2016
RUZ01;20/4/2012;V50;20:0;21:0;44;;;08/07/2016
RUZ01;20/4/2012;V50;21:0;22:0;45;;;08/07/2016
RUZ01;20/4/2012;V50;22:0;23:0;46;;;08/07/2016
RUZ01;20/4/2012;V50;23:0;0:0;46;;;08/07/2016
RUZ01;21/4/2012;A;0:0;1:0;121;;;08/07/2016
RUZ01;21/4/2012;A;1:0;2:0;100;;;08/07/2016
RUZ01;21/4/2012;A;2:0;3:0;42;;;08/07/2016
RUZ01;21/4/2012;A;3:0;4:0;37;;;08/07/2016
RUZ01;21/4/2012;A;4:0;5:0;44;;;08/07/2016
RUZ01;21/4/2012;A;5:0;6:0;86;;;08/07/2016
RUZ01;21/4/2012;A;6:0;7:0;118;;;08/07/2016
RUZ01;21/4/2012;A;7:0;8:0;259;;;08/07/2016
RUZ01;21/4/2012;A;8:0;9:0;524;;;08/07/2016
RUZ01;21/4/2012;A;9:0;10:0;779;;;08/07/2016
RUZ01;21/4/2012;A;10:0;11:0;804;;;08/07/2016
RUZ01;21/4/2012;A;11:0;12:0;764;;;08/07/2016
RUZ01;21/4/2012;A;12:0;13:0;648;;;08/07/2016
RUZ01;21/4/2012;A;13:0;14:0;846;;;08/07/2016
RUZ01;21/4/2012;A;14:0;15:0;747;;;08/07/2016
RUZ01;21/4/2012;A;15:0;16:0;838;;;08/07/2016
RUZ01;21/4/2012;A;16:0;17:0;645;;;08/07/2016
RUZ01;21/4/2012;A;17:0;18:0;653;;;08/07/2016
RUZ01;21/4/2012;A;18:0;19:0;672;;;08/07/2016
RUZ01;21/4/2012;A;19:0;20:0;608;;;08/07/2016
RUZ01;21/4/2012;A;20:0;21:0;375;;;08/07/2016
RUZ01;21/4/2012;A;21:0;22:0;230;;;08/07/2016
RUZ01;21/4/2012;A;22:0;23:0;215;;;08/07/2016
RUZ01;21/4/2012;A;23:0;0:0;190;;;08/07/2016
RUZ01;21/4/2012;Lic >60kmu;0:0;1:0;4;;;08/07/2016
RUZ01;21/4/2012;Lic >60kmu;1:0;2:0;5;;;08/07/2016
RUZ01;21/4/2012;Lic >60kmu;2:0;3:0;6;;;08/07/2016
RUZ01;21/4/2012;Lic >60kmu;3:0;4:0;5;;;08/07/2016
RUZ01;21/4/2012;Lic >60kmu;4:0;5:0;4;;;08/07/2016
RUZ01;21/4/2012;Lic >60kmu;5:0;6:0;1;;;08/07/2016
RUZ01;21/4/2012;Lic >60kmu;6:0;7:0;6;;;08/07/2016
RUZ01;21/4/2012;Lic >60kmu;7:0;8:0;7;;;08/07/2016
RUZ01;21/4/2012;Lic >60kmu;8:0;9:0;2;;;08/07/2016
RUZ01;21/4/2012;Lic >60kmu;11:0;12:0;1;;;08/07/2016
RUZ01;21/4/2012;Lic >60kmu;12:0;13:0;2;;;08/07/2016
RUZ01;21/4/2012;Lic >60kmu;14:0;15:0;1;;;08/07/2016
RUZ01;21/4/2012;Lic >60kmu;18:0;19:0;2;;;08/07/2016
RUZ01;21/4/2012;Lic >60kmu;19:0;20:0;2;;;08/07/2016
RUZ01;21/4/2012;Lic >60kmu;20:0;21:0;2;;;08/07/2016
RUZ01;21/4/2012;Lic >60kmu;21:0;22:0;7;;;08/07/2016
RUZ01;21/4/2012;Lic >60kmu;22:0;23:0;4;;;08/07/2016
RUZ01;21/4/2012;Lic >60kmu;23:0;0:0;3;;;08/07/2016
RUZ01;21/4/2012;Lic 50-60;0:0;1:0;37;;;08/07/2016
RUZ01;21/4/2012;Lic 50-60;1:0;2:0;31;;;08/07/2016
RUZ01;21/4/2012;Lic 50-60;2:0;3:0;14;;;08/07/2016
RUZ01;21/4/2012;Lic 50-60;3:0;4:0;13;;;08/07/2016
RUZ01;21/4/2012;Lic 50-60;4:0;5:0;7;;;08/07/2016
RUZ01;21/4/2012;Lic 50-60;5:0;6:0;18;;;08/07/2016
RUZ01;21/4/2012;Lic 50-60;6:0;7:0;25;;;08/07/2016
RUZ01;21/4/2012;Lic 50-60;7:0;8:0;25;;;08/07/2016
RUZ01;21/4/2012;Lic 50-60;8:0;9:0;26;;;08/07/2016
RUZ01;21/4/2012;Lic 50-60;9:0;10:0;15;;;08/07/2016
RUZ01;21/4/2012;Lic 50-60;10:0;11:0;8;;;08/07/2016
RUZ01;21/4/2012;Lic 50-60;11:0;12:0;22;;;08/07/2016
RUZ01;21/4/2012;Lic 50-60;12:0;13:0;52;;;08/07/2016
RUZ01;21/4/2012;Lic 50-60;13:0;14:0;29;;;08/07/2016
RUZ01;21/4/2012;Lic 50-60;14:0;15:0;13;;;08/07/2016
RUZ01;21/4/2012;Lic 50-60;15:0;16:0;13;;;08/07/2016
RUZ01;21/4/2012;Lic 50-60;16:0;17:0;21;;;08/07/2016
RUZ01;21/4/2012;Lic 50-60;17:0;18:0;26;;;08/07/2016
RUZ01;21/4/2012;Lic 50-60;18:0;19:0;45;;;08/07/2016
RUZ01;21/4/2012;Lic 50-60;19:0;20:0;38;;;08/07/2016
RUZ01;21/4/2012;Lic 50-60;20:0;21:0;40;;;08/07/2016
RUZ01;21/4/2012;Lic 50-60;21:0;22:0;24;;;08/07/2016
RUZ01;21/4/2012;Lic 50-60;22:0;23:0;33;;;08/07/2016
RUZ01;21/4/2012;Lic 50-60;23:0;0:0;32;;;08/07/2016
RUZ01;21/4/2012;Lic 40-50;0:0;1:0;64;;;08/07/2016
RUZ01;21/4/2012;Lic 40-50;1:0;2:0;52;;;08/07/2016
RUZ01;21/4/2012;Lic 40-50;2:0;3:0;14;;;08/07/2016
RUZ01;21/4/2012;Lic 40-50;3:0;4:0;6;;;08/07/2016
RUZ01;21/4/2012;Lic 40-50;4:0;5:0;8;;;08/07/2016
RUZ01;21/4/2012;Lic 40-50;5:0;6:0;42;;;08/07/2016
RUZ01;21/4/2012;Lic 40-50;6:0;7:0;45;;;08/07/2016
RUZ01;21/4/2012;Lic 40-50;7:0;8:0;136;;;08/07/2016
RUZ01;21/4/2012;Lic 40-50;8:0;9:0;237;;;08/07/2016
RUZ01;21/4/2012;Lic 40-50;9:0;10:0;280;;;08/07/2016
RUZ01;21/4/2012;Lic 40-50;10:0;11:0;197;;;08/07/2016
RUZ01;21/4/2012;Lic 40-50;11:0;12:0;259;;;08/07/2016
RUZ01;21/4/2012;Lic 40-50;12:0;13:0;294;;;08/07/2016
RUZ01;21/4/2012;Lic 40-50;13:0;14:0;342;;;08/07/2016
RUZ01;21/4/2012;Lic 40-50;14:0;15:0;204;;;08/07/2016
RUZ01;21/4/2012;Lic 40-50;15:0;16:0;177;;;08/07/2016
RUZ01;21/4/2012;Lic 40-50;16:0;17:0;233;;;08/07/2016
RUZ01;21/4/2012;Lic 40-50;17:0;18:0;267;;;08/07/2016
RUZ01;21/4/2012;Lic 40-50;18:0;19:0;380;;;08/07/2016
RUZ01;21/4/2012;Lic 40-50;19:0;20:0;408;;;08/07/2016
RUZ01;21/4/2012;Lic 40-50;20:0;21:0;228;;;08/07/2016
RUZ01;21/4/2012;Lic 40-50;21:0;22:0;142;;;08/07/2016
RUZ01;21/4/2012;Lic 40-50;22:0;23:0;128;;;08/07/2016
RUZ01;21/4/2012;Lic 40-50;23:0;0:0;111;;;08/07/2016
RUZ01;21/4/2012;Lic 30-40;0:0;1:0;11;;;08/07/2016
RUZ01;21/4/2012;Lic 30-40;1:0;2:0;4;;;08/07/2016
RUZ01;21/4/2012;Lic 30-40;2:0;3:0;3;;;08/07/2016
RUZ01;21/4/2012;Lic 30-40;3:0;4:0;3;;;08/07/2016
RUZ01;21/4/2012;Lic 30-40;4:0;5:0;4;;;08/07/2016
RUZ01;21/4/2012;Lic 30-40;5:0;6:0;10;;;08/07/2016
RUZ01;21/4/2012;Lic 30-40;6:0;7:0;12;;;08/07/2016
RUZ01;21/4/2012;Lic 30-40;7:0;8:0;37;;;08/07/2016
RUZ01;21/4/2012;Lic 30-40;8:0;9:0;164;;;08/07/2016
RUZ01;21/4/2012;Lic 30-40;9:0;10:0;380;;;08/07/2016
RUZ01;21/4/2012;Lic 30-40;10:0;11:0;385;;;08/07/2016
RUZ01;21/4/2012;Lic 30-40;11:0;12:0;339;;;08/07/2016
RUZ01;21/4/2012;Lic 30-40;12:0;13:0;220;;;08/07/2016
RUZ01;21/4/2012;Lic 30-40;13:0;14:0;339;;;08/07/2016
RUZ01;21/4/2012;Lic 30-40;14:0;15:0;300;;;08/07/2016
RUZ01;21/4/2012;Lic 30-40;15:0;16:0;387;;;08/07/2016
RUZ01;21/4/2012;Lic 30-40;16:0;17:0;261;;;08/07/2016
RUZ01;21/4/2012;Lic 30-40;17:0;18:0;248;;;08/07/2016
RUZ01;21/4/2012;Lic 30-40;18:0;19:0;171;;;08/07/2016
RUZ01;21/4/2012;Lic 30-40;19:0;20:0;88;;;08/07/2016
RUZ01;21/4/2012;Lic 30-40;20:0;21:0;49;;;08/07/2016
RUZ01;21/4/2012;Lic 30-40;21:0;22:0;25;;;08/07/2016
RUZ01;21/4/2012;Lic 30-40;22:0;23:0;31;;;08/07/2016
RUZ01;21/4/2012;Lic 30-40;23:0;0:0;17;;;08/07/2016
RUZ01;21/4/2012;Lic <=30kmu ;0:0;1:0;4;;;08/07/2016
RUZ01;21/4/2012;Lic <=30kmu ;1:0;2:0;3;;;08/07/2016
RUZ01;21/4/2012;Lic <=30kmu ;2:0;3:0;1;;;08/07/2016
RUZ01;21/4/2012;Lic <=30kmu ;3:0;4:0;4;;;08/07/2016
RUZ01;21/4/2012;Lic <=30kmu ;4:0;5:0;8;;;08/07/2016
RUZ01;21/4/2012;Lic <=30kmu ;5:0;6:0;5;;;08/07/2016
RUZ01;21/4/2012;Lic <=30kmu ;6:0;7:0;5;;;08/07/2016
RUZ01;21/4/2012;Lic <=30kmu ;7:0;8:0;11;;;08/07/2016
RUZ01;21/4/2012;Lic <=30kmu ;8:0;9:0;50;;;08/07/2016
RUZ01;21/4/2012;Lic <=30kmu ;9:0;10:0;33;;;08/07/2016
RUZ01;21/4/2012;Lic <=30kmu ;10:0;11:0;163;;;08/07/2016
RUZ01;21/4/2012;Lic <=30kmu ;11:0;12:0;80;;;08/07/2016
RUZ01;21/4/2012;Lic <=30kmu ;12:0;13:0;32;;;08/07/2016
RUZ01;21/4/2012;Lic <=30kmu ;13:0;14:0;80;;;08/07/2016
RUZ01;21/4/2012;Lic <=30kmu ;14:0;15:0;170;;;08/07/2016
RUZ01;21/4/2012;Lic <=30kmu ;15:0;16:0;212;;;08/07/2016
RUZ01;21/4/2012;Lic <=30kmu ;16:0;17:0;97;;;08/07/2016
RUZ01;21/4/2012;Lic <=30kmu ;17:0;18:0;78;;;08/07/2016
RUZ01;21/4/2012;Lic <=30kmu ;18:0;19:0;36;;;08/07/2016
RUZ01;21/4/2012;Lic <=30kmu ;19:0;20:0;29;;;08/07/2016
RUZ01;21/4/2012;Lic <=30kmu ;20:0;21:0;30;;;08/07/2016
RUZ01;21/4/2012;Lic <=30kmu ;21:0;22:0;13;;;08/07/2016
RUZ01;21/4/2012;Lic <=30kmu ;22:0;23:0;9;;;08/07/2016
RUZ01;21/4/2012;Lic <=30kmu ;23:0;0:0;21;;;08/07/2016
RUZ01;21/4/2012;Med >60kmu;3:0;4:0;1;;;08/07/2016
RUZ01;21/4/2012;Med >60kmu;4:0;5:0;1;;;08/07/2016
RUZ01;21/4/2012;Med 50-60;1:0;2:0;1;;;08/07/2016
RUZ01;21/4/2012;Med 50-60;3:0;4:0;1;;;08/07/2016
RUZ01;21/4/2012;Med 50-60;4:0;5:0;2;;;08/07/2016
RUZ01;21/4/2012;Med 50-60;6:0;7:0;5;;;08/07/2016
RUZ01;21/4/2012;Med 50-60;7:0;8:0;1;;;08/07/2016
RUZ01;21/4/2012;Med 50-60;10:0;11:0;2;;;08/07/2016
RUZ01;21/4/2012;Med 50-60;12:0;13:0;2;;;08/07/2016
RUZ01;21/4/2012;Med 50-60;19:0;20:0;1;;;08/07/2016
RUZ01;21/4/2012;Med 50-60;20:0;21:0;2;;;08/07/2016
RUZ01;21/4/2012;Med 40-50;0:0;1:0;1;;;08/07/2016
RUZ01;21/4/2012;Med 40-50;1:0;2:0;2;;;08/07/2016
RUZ01;21/4/2012;Med 40-50;2:0;3:0;1;;;08/07/2016
RUZ01;21/4/2012;Med 40-50;3:0;4:0;2;;;08/07/2016
RUZ01;21/4/2012;Med 40-50;4:0;5:0;3;;;08/07/2016
RUZ01;21/4/2012;Med 40-50;5:0;6:0;4;;;08/07/2016
RUZ01;21/4/2012;Med 40-50;6:0;7:0;3;;;08/07/2016
RUZ01;21/4/2012;Med 40-50;7:0;8:0;12;;;08/07/2016
RUZ01;21/4/2012;Med 40-50;8:0;9:0;9;;;08/07/2016
RUZ01;21/4/2012;Med 40-50;9:0;10:0;11;;;08/07/2016
RUZ01;21/4/2012;Med 40-50;10:0;11:0;5;;;08/07/2016
RUZ01;21/4/2012;Med 40-50;11:0;12:0;4;;;08/07/2016
RUZ01;21/4/2012;Med 40-50;12:0;13:0;2;;;08/07/2016
RUZ01;21/4/2012;Med 40-50;13:0;14:0;5;;;08/07/2016
RUZ01;21/4/2012;Med 40-50;14:0;15:0;3;;;08/07/2016
RUZ01;21/4/2012;Med 40-50;15:0;16:0;2;;;08/07/2016
RUZ01;21/4/2012;Med 40-50;16:0;17:0;4;;;08/07/2016
RUZ01;21/4/2012;Med 40-50;17:0;18:0;3;;;08/07/2016
RUZ01;21/4/2012;Med 40-50;18:0;19:0;1;;;08/07/2016
RUZ01;21/4/2012;Med 40-50;19:0;20:0;3;;;08/07/2016
RUZ01;21/4/2012;Med 40-50;20:0;21:0;1;;;08/07/2016
RUZ01;21/4/2012;Med 40-50;21:0;22:0;3;;;08/07/2016
RUZ01;21/4/2012;Med 40-50;23:0;0:0;1;;;08/07/2016
RUZ01;21/4/2012;Med 30-40;5:0;6:0;1;;;08/07/2016
RUZ01;21/4/2012;Med 30-40;7:0;8:0;2;;;08/07/2016
RUZ01;21/4/2012;Med 30-40;8:0;9:0;5;;;08/07/2016
RUZ01;21/4/2012;Med 30-40;9:0;10:0;14;;;08/07/2016
RUZ01;21/4/2012;Med 30-40;10:0;11:0;10;;;08/07/2016
RUZ01;21/4/2012;Med 30-40;11:0;12:0;11;;;08/07/2016
RUZ01;21/4/2012;Med 30-40;12:0;13:0;13;;;08/07/2016
RUZ01;21/4/2012;Med 30-40;13:0;14:0;8;;;08/07/2016
RUZ01;21/4/2012;Med 30-40;14:0;15:0;11;;;08/07/2016
RUZ01;21/4/2012;Med 30-40;15:0;16:0;9;;;08/07/2016
RUZ01;21/4/2012;Med 30-40;16:0;17:0;4;;;08/07/2016
RUZ01;21/4/2012;Med 30-40;17:0;18:0;9;;;08/07/2016
RUZ01;21/4/2012;Med 30-40;18:0;19:0;4;;;08/07/2016
RUZ01;21/4/2012;Med 30-40;19:0;20:0;3;;;08/07/2016
RUZ01;21/4/2012;Med 30-40;20:0;21:0;2;;;08/07/2016
RUZ01;21/4/2012;Med 30-40;21:0;22:0;1;;;08/07/2016
RUZ01;21/4/2012;Med 30-40;22:0;23:0;1;;;08/07/2016
RUZ01;21/4/2012;Med <=30kmu ;1:0;2:0;1;;;08/07/2016
RUZ01;21/4/2012;Med <=30kmu ;2:0;3:0;1;;;08/07/2016
RUZ01;21/4/2012;Med <=30kmu ;4:0;5:0;1;;;08/07/2016
RUZ01;21/4/2012;Med <=30kmu ;6:0;7:0;1;;;08/07/2016
RUZ01;21/4/2012;Med <=30kmu ;7:0;8:0;5;;;08/07/2016
RUZ01;21/4/2012;Med <=30kmu ;8:0;9:0;12;;;08/07/2016
RUZ01;21/4/2012;Med <=30kmu ;9:0;10:0;12;;;08/07/2016
RUZ01;21/4/2012;Med <=30kmu ;10:0;11:0;8;;;08/07/2016
RUZ01;21/4/2012;Med <=30kmu ;11:0;12:0;8;;;08/07/2016
RUZ01;21/4/2012;Med <=30kmu ;12:0;13:0;7;;;08/07/2016
RUZ01;21/4/2012;Med <=30kmu ;13:0;14:0;15;;;08/07/2016
RUZ01;21/4/2012;Med <=30kmu ;14:0;15:0;17;;;08/07/2016
RUZ01;21/4/2012;Med <=30kmu ;15:0;16:0;22;;;08/07/2016
RUZ01;21/4/2012;Med <=30kmu ;16:0;17:0;7;;;08/07/2016
RUZ01;21/4/2012;Med <=30kmu ;17:0;18:0;6;;;08/07/2016
RUZ01;21/4/2012;Med <=30kmu ;18:0;19:0;12;;;08/07/2016
RUZ01;21/4/2012;Med <=30kmu ;19:0;20:0;14;;;08/07/2016
RUZ01;21/4/2012;Med <=30kmu ;20:0;21:0;9;;;08/07/2016
RUZ01;21/4/2012;Med <=30kmu ;21:0;22:0;4;;;08/07/2016
RUZ01;21/4/2012;Med <=30kmu ;22:0;23:0;5;;;08/07/2016
RUZ01;21/4/2012;Med <=30kmu ;23:0;0:0;3;;;08/07/2016
RUZ01;21/4/2012;Zwa 50-60;2:0;3:0;1;;;08/07/2016
RUZ01;21/4/2012;Zwa 50-60;6:0;7:0;3;;;08/07/2016
RUZ01;21/4/2012;Zwa 50-60;11:0;12:0;1;;;08/07/2016
RUZ01;21/4/2012;Zwa 50-60;20:0;21:0;1;;;08/07/2016
RUZ01;21/4/2012;Zwa 40-50;4:0;5:0;1;;;08/07/2016
RUZ01;21/4/2012;Zwa 40-50;5:0;6:0;2;;;08/07/2016
RUZ01;21/4/2012;Zwa 40-50;6:0;7:0;3;;;08/07/2016
RUZ01;21/4/2012;Zwa 40-50;7:0;8:0;4;;;08/07/2016
RUZ01;21/4/2012;Zwa 40-50;8:0;9:0;2;;;08/07/2016
RUZ01;21/4/2012;Zwa 40-50;9:0;10:0;1;;;08/07/2016
RUZ01;21/4/2012;Zwa 40-50;11:0;12:0;1;;;08/07/2016
RUZ01;21/4/2012;Zwa 40-50;12:0;13:0;2;;;08/07/2016
